x y error+ error-
10.0 0.06731469084097472 0.011921231770112879 0.01192023177011288
16.0 0.04910665294404797 0.01816636214673556 0.01816536214673556
22.0 0.04618473741933997 0.019045118647069925 0.019044118647069924
30.0 0.03381562014519173 0.005137047148275597 0.005136047148275597
38.0 0.03456448075586463 0.009909342084267131 0.009908342084267132
48.0 0.03205937996504025 0.0022026443817438554 0.0022016443817438553
