x y error+ error-
10.0 0.027474395366502497 0.0008056007751313752 0.0008046007751313751
16.0 0.025869318270017788 0.0019671603898213665 0.0019661603898213664
22.0 0.025540907501742722 0.002216631641907449 0.0022156316419074487
30.0 0.024498295537844057 0.0016447954288507276 0.0016437954288507277
38.0 0.023495535778262095 0.0011832814810831774 0.0011822814810831775
48.0 0.023545098657416903 0.0009721541422547205 0.0009711541422547205
