x y error+ error-
10.0 0.1626153134602346 0.1919727995851803 0.1626143134602346
16.0 0.03386846839410729 0.022589944661494013 0.022588944661494012
22.0 0.027378476480186462 0.0006927099672015943 0.0006917099672015943
28.0 0.026897318273234862 0.0008358482758598267 0.0008348482758598266
32.0 0.02422348412238252 0.013120727727128327 0.013119727727128327
40.0 0.020598461391009164 0.0023457930985059904 0.0023447930985059902
42.0 0.019939542343773948 0.002111445007171473 0.002110445007171473
52.0 0.019219945556779063 0.0008550732371022101 0.00085407323710221
