x y error+ error-
10.0 0.01670567168245387 1.1261787969932963e-05 1.0261787969932962e-05
16.0 0.016708494264401255 2.73795467057055e-05 2.63795467057055e-05
22.0 0.016691293063940172 0.00013177628337431748 0.00013077628337431748
30.0 0.016333674855242297 0.0017688994219963398 0.0017678994219963399
38.0 0.01629837422239648 0.0017751438910357847 0.0017741438910357848
48.0 0.014929675034311515 0.004033444761358275 0.004032444761358275
