x y error+ error-
10.0 0.025983300362881205 0.006027815832697569 0.0060268158326975685
16.0 0.018151811034781366 0.004675639714506137 0.004674639714506137
22.0 0.016192660179562224 8.427560554475142e-05 8.327560554475142e-05
28.0 0.016193516025256677 7.074772534678228e-05 6.974772534678228e-05
32.0 0.016578145578659557 0.0021745988886844475 0.0021735988886844473
40.0 0.01609427193269664 0.00029440832078028115 0.00029340832078028113
42.0 0.016990765659831004 0.002978893114538256 0.0029778931145382557
52.0 0.01604521723938565 8.957298461767404e-05 8.857298461767405e-05
