x y error+ error-
10.0 0.010666726779921034 0.0008078323107895455 0.0008068323107895455
16.0 0.00973741757296327 0.0008021745234254806 0.0008011745234254806
22.0 0.009513633975217652 0.000996682713496893 0.000995682713496893
30.0 0.00878361822708124 0.0014835496850706688 0.001482549685070669
38.0 0.008327149154280756 0.0014329660404812272 0.0014319660404812273
48.0 0.008052683557202855 0.0013670374353158198 0.00136603743531582
