x y error+ error-
13.0 5.384502523224281 0.04687525222605849 0.04687425222605848
19.0 5.59549113726953 0.3193022837080266 0.31930128370802663
33.0 10.613966638445028 4.912304452763264 4.912303452763263
43.0 6.951062987446115 4.407615198665412 4.407614198665411
58.0 11.200809895037974 5.016272925365945 5.0162719253659445
78.0 8.019055750157817 5.079606070963693 5.079605070963693
98.0 6.107118401985059 4.340930518750426 4.340929518750426
123.0 5.255364150379233 3.6165557464545426 3.616554746454543
178.0 4.134354707417409 1.4385683157800397 1.4385673157800398
