x y error+ error-
33.0 996.8671024180995 0.42116404879919966 0.42116304879919964
43.0 997.3064738047196 1.0618150701828672 1.0618140701828676
58.0 997.389991685771 1.0424496431167503 1.0424486431167503
78.0 997.7545020311277 1.221227005911386 1.2212260059113862
