x y error+ error-
13.0 13.778825774490423 3.7888666576107446 3.788865657610745
19.0 10.907849849837948 4.758450490515636 4.758449490515636
33.0 3.8883485723950972 0.15700615183368272 0.15700515183368272
43.0 3.37338427014465 0.6476943268018617 0.6476933268018616
58.0 3.8563127031247233 0.4585022519436702 0.4585012519436702
78.0 3.5589881837156168 0.5625554454629154 0.5625544454629153
98.0 3.749549534555296 0.21427591994712028 0.2142749199471203
123.0 3.4183468728585527 0.5602232329683712 0.5602222329683711
178.0 3.887515840039627 0.5371267372937979 0.5371257372937979
