x P_x_pr P_y_pr
1.0 0.0 0.0
1.0019011406844107 3.315953665562689e-06 0.013049742164978066
1.0039380771319935 1.4571979960864524e-05 0.02708582922369423
1.0061108093427484 3.591859258046063e-05 0.04206594515495274
1.0081477457903314 6.515726282123324e-05 0.05606844233088313
1.0101846822379141 0.00010372279261596385 0.06998695056324651
1.0123574144486693 0.0001555245074985898 0.08469762727172862
1.014394350896252 0.00021440734000346615 0.09832682577735453
1.016431287343835 0.00028355535125467075 0.11177129790468177
1.0184682237914178 0.0003632200792374283 0.12500941167668628
1.020097772949484 0.00043468366915805877 0.13544017366813393
1.0221347093970667 0.0005338706223374703 0.14826891855118293
1.024307441607822 0.0006519798783402152 0.16168791064244598
1.0263443780554047 0.0007744855618730465 0.1740154175246894
1.0285171102661597 0.0009179837630800824 0.18689412892974422
1.0306898424769146 0.001074997210086432 0.1994956924591371
1.0327267789244976 0.0012347291712553748 0.21106224237380192
1.0348995111352526 0.001418759811410715 0.2231424700364917
1.0369364475828355 0.001604352472815783 0.23423358419041174
1.0391091797935905 0.0018165529207671179 0.24582329499452152
1.040874524714829 0.0020000052177314293 0.2550637072463357
1.0427756653992395 0.002208859147210789 0.2648451862818154
1.0449483976099947 0.0024621742766965347 0.27581753013007954
1.0471211298207497 0.0027314273008750313 0.2865800240934277
1.0492938620315047 0.0030169805944334355 0.29714348797838225
1.0513307984790874 0.00329982197428242 0.30687547242439156
1.0535035306898426 0.0036180267921928563 0.3170834992303204
1.0556762629005976 0.003953656991303935 0.32712317544532193
1.0578489951113526 0.004307117816061093 0.3370043858285877
1.0598859315589355 0.004655052446177602 0.34613260041190136
1.061651276480174 0.004969843122247644 0.3539437318946304
1.0636882129277567 0.0053486742473875665 0.36284775749589654
1.065996740901684 0.00579869235131146 0.3728066022597826
1.068169473112439 0.006242795595530148 0.3820596772440677
1.070342205323194 0.006707335307403008 0.3912045519260823
1.072514937533949 0.0071928242973623435 0.4002488688089832
1.074823465507876 0.007732209250812264 0.40975649361148614
1.0769961977186313 0.008262622525959919 0.4186163291054803
1.0791689299293863 0.008815702139693106 0.4273972909635379
1.0813416621401413 0.009392064500632652 0.43610596451685085
1.0831070070613797 0.009877949040095584 0.44313294139218407
1.0851439435089627 0.010458692014902182 0.451191269551182
1.08745247148289 0.011143622592566085 0.4602656591951035
1.089760999456817 0.011857849706114712 0.46928481388545884
1.0919337316675721 0.012557684150404591 0.4777291657554001
1.0942422596414991 0.013331574994555062 0.48666070748439555
1.096414991852254 0.014089427795513879 0.4950345216026308
1.0987235198261813 0.0149270731446811 0.5039036007820449
1.1008962520369363 0.01574704565703053 0.5122302533666117
1.1032047800108638 0.01665309347803881 0.5210614936516591
1.1049701249321022 0.017371017759877774 0.5278077428384297
1.1071428571428572 0.018285517769062218 0.5361071432662958
1.1094513851167844 0.019295929458955335 0.5449265513707987
1.1117599130907114 0.020347938771743942 0.5537537889061422
1.1140684410646389 0.02144337054956369 0.5625955817781659
1.116376969038566 0.022584185065129964 0.5714587878627414
1.118685497012493 0.02377248852769709 0.5803504272911117
1.1208582292232483 0.0249362973117985 0.5887514598476432
1.1231667571971755 0.026223396149974654 0.5977190843860127
1.1254752851711027 0.027565130770374577 0.6067370238984787
1.1273764258555132 0.028713079001905784 0.6142069575429135
1.1295491580662682 0.030074841083514506 0.6227983248225089
1.1318576860401957 0.03158277849267259 0.6319977709262129
1.1341662140141229 0.03315694537994153 0.6412792173745193
1.1366105377512223 0.034899910856955915 0.651206332549682
1.1389190657251496 0.03662205512952721 0.6606862886377572
1.1412275936990766 0.03842221616804617 0.6702779421564371
1.1435361216730038 0.04030473868785944 0.6799918619374108
1.1459804454101032 0.042392867035744825 0.6904226810642697
1.1482889733840305 0.044459645308608325 0.7004234033455993
1.1501901140684412 0.04623436673018663 0.7087767637284607
1.1523628462791962 0.04834697188435769 0.7184626458229867
