x y1_gt y2_gt y1_node y2_node y1_cann y2_cann y1_icnn y2_icnn
1.0 0.00045475216007276033 0.001154324276327473 0.0 0.0 0.008859544801715037 0.0 0.011382344929825594 -0.005039126818614181
1.0014651038891849 0.002273760800363802 0.0002663825253063399 0.0005102184244738141 0.0001132204157595054 0.008848863584190613 -5.234697438616006e-06 0.010840768987848689 -0.005175427616595023
1.003063399041023 -0.00045475216007276033 0.0002663825253063399 0.000958221331172844 0.00017950842910676885 0.008841947487024996 3.531206906842707e-05 0.010302360873449285 -0.005252607184404535
1.0045285029302078 0.00045475216007276033 0.001154324276327473 0.0012723481650400415 0.0002248150299205189 0.008842674167647639 0.0001377483811514901 0.009827917528875041 -0.005216365871585243
1.0061267980820459 0.0013642564802182808 0.0002663825253063399 0.0015381238659160235 0.0002230017816746219 0.008853731333308884 0.0002882068639690926 0.009409437149239641 -0.005139042782008695
1.007725093233884 -0.00045475216007276033 0.0002663825253063399 0.0017350585656009587 0.00021049807591871263 0.008877632497072402 0.0004963404066210535 0.009052741448333622 -0.00498130594723778
1.0091901971230688 0.0013642564802182808 0.001154324276327473 0.0018665336453652112 0.0002344322825657017 0.008917335414651244 0.0007880815556065144 0.008767609045357389 -0.004700736514413211
1.0107884922749069 -0.00045475216007276033 0.0002663825253063399 0.001983766744560578 0.00024594493438504574 0.008974779618809962 0.0011249867242094512 0.008540093995158345 -0.004374230412128645
1.0123867874267447 0.00045475216007276033 0.0002663825253063399 0.0020837283061291316 0.0003085387771932209 0.009056988830681935 0.001564585350622398 0.008378778244042586 -0.003918113907845743
1.0138518913159298 0.002273760800363802 0.0002663825253063399 0.0021750784949893065 0.00040584848046611415 0.009154607332932245 0.0020389033963891055 0.008296765305061947 -0.0034128135169118287
1.0150506126798082 -0.00045475216007276033 0.001154324276327473 0.0022624859901067425 0.0005485533576858118 0.009258138598054449 0.0025256996291051948 0.008283487852326975 -0.0028851511554111023
1.0166489078316463 0.0031832651205093224 0.001154324276327473 0.002379109247604175 0.000693837471489825 0.009400963932895119 0.0030929550440236472 0.00831037877627642 -0.002263656547453089
1.0181140117208312 0.002273760800363802 0.0020422660273486056 0.0025241165789174395 0.0009416417210263182 0.009572234900655514 0.0037766204860250853 0.008415698578335235 -0.0015075096046137653
1.0197123068726692 0.0031832651205093224 0.002930207778369739 0.002723106786361762 0.001287298414059232 0.009793524622236857 0.0046132214577481005 0.008608276025778709 -0.0005772736684946597
1.0213106020245073 0.004092769440654843 0.002930207778369739 0.0029563672599639524 0.0016719570756047646 0.010041709216526628 0.005478163805575405 0.008862926172641282 0.00039455119398081376
1.0229088971763451 0.0050022737608003635 0.005594033031433138 0.0032634227403122293 0.002191806510826779 0.010341966816105186 0.0065087928533504105 0.009218609728115995 0.001547877361670851
1.0245071923281832 0.005911778080945884 0.005594033031433138 0.0036134097676325983 0.0027536003233004343 0.010671476623562668 0.007561932182299721 0.009631853972808063 0.0027372099475906518
1.0261054874800213 0.0031832651205093224 0.005594033031433138 0.004059830992899343 0.0034759032842456173 0.011062513564697679 0.008801801019024369 0.010157101065108767 0.00412562273966925
1.0277037826318594 0.005911778080945884 0.007369916533475404 0.004555118976776941 0.0042413100792574035 0.011484842816505265 0.010057797937102627 0.010735156287320606 0.005543887885937607
