x P_x_pr P_y_pr
1.0 0.0 0.0
1.0020193861066236 0.0007126238800977878 -2.1933666085536575e-05
1.004038772213247 0.001292128606079407 -8.864001470284232e-05
1.0060581583198707 0.001739071530092148 -0.00019333883491553724
1.008212170166936 0.0020793219872368442 -0.0003383694540605893
1.0102315562735595 0.0022846792178247014 -0.0004977707814186744
1.0123855681206246 0.002400646183442639 -0.0006850807680146009
1.0144049542272482 0.0024294608341862453 -0.0008707750288796251
1.0164243403338717 0.0023960755026960425 -0.0010612303115541469
1.018578352180937 0.002306834876364245 -0.001265005567532937
1.020193861066236 0.0022119303667662684 -0.001415769808622451
1.0222132471728596 0.002068404292031486 -0.0015991627418492915
1.0243672590199246 0.0018942443830109743 -0.0017858618519552352
1.0263866451265482 0.001719498793493897 -0.0019501383052034707
1.0285406569736135 0.0015287329011241615 -0.002111603458557161
1.0306946688206786 0.0013405642659028182 -0.0022567581379161344
1.0328486806677437 0.0011613997947347925 -0.0023836697272961588
1.0348680667743673 0.0010066782494543237 -0.0024845187454254555
1.0370220786214324 0.0008606166692427927 -0.0025712232155805856
1.0391760904684977 0.0007386624392586208 -0.0026349281002627373
1.0407915993537964 0.0006655588712271683 -0.0026667759459326063
1.0428109854604202 0.000599068583809185 -0.0026864573396853664
1.0449649973074853 0.0005617520934154341 -0.0026817305442061873
1.0471190091545504 0.0005624065364701945 -0.0026493128282904094
1.0492730210016157 0.0006041479806475733 -0.0025881033452957447
1.0514270328486808 0.0006898843519910962 -0.002497060654134721
1.0535810446957459 0.0008223401707406734 -0.002375197816686915
1.055735056542811 0.0010040769816046207 -0.0022215784076412837
1.0578890683898763 0.001237510330212335 -0.002035313224497879
1.0600430802369414 0.0015249239644881001 -0.0018155575306655729
1.0617932148626819 0.001799692134544357 -0.0016117906539056884
1.0638126009693054 0.0021642344627602985 -0.001348007007735262
1.066101238556812 0.002640869807312384 -0.0010111929249252659
1.0682552504038774 0.003153025037673928 -0.0006567287111655905
1.070543887991384 0.0037667617733622644 -0.00023955352510070596
1.072697899838449 0.004411670738821259 0.00019191126893574294
1.074986537425956 0.005170222435399856 0.0006922749288461646
1.0771405492730208 0.005954811548201767 0.0012032623120704494
1.079429186860528 0.006865208331617661 0.001789354789865561
1.081583198707593 0.007795806170492627 0.00238213279708232
1.0833333333333335 0.00860554450077028 0.0028934954605616334
1.0853527194399568 0.009600594720611599 0.0035169981520291123
1.0876413570274637 0.010808256694669779 0.00426742631482814
1.0899299946149703 0.012102274693700317 0.005064875430291475
1.0920840064620356 0.013400343489456639 0.0058588126285324255
1.0943726440495423 0.014866046721996207 0.006748938193405428
1.0966612816370491 0.01642220857677552 0.007687505024989615
1.0988152934841142 0.017970658708603218 0.008615531523264709
1.1011039310716209 0.019706204330323097 0.00964946603422897
1.1032579429186862 0.021425808974705748 0.010668084513973278
1.105142703284868 0.02299986467808654 0.011595895638910919
1.1072967151319333 0.02487908428071197 0.012698362514546216
1.1095853527194401 0.026970793251566857 0.013919417650106312
1.1118739903069468 0.029161750961622906 0.015192202041069358
1.1141626278944534 0.03145335611188645 0.016517303826390127
1.1164512654819603 0.03384706333083286 0.01789535811172646
1.118739903069467 0.03634439865532645 0.019327056596585082
1.1210285406569735 0.038946976729997314 0.02081315824263874
1.1233171782444802 0.041656520049132194 0.02235450118528714
1.1256058158319873 0.04447488063884754 0.023952016137921847
1.127490576198169 0.046879002856930065 0.025310524423925465
1.1296445880452342 0.04972015926997688 0.026911440601442446
1.131933225632741 0.0528503848249533 0.02867005390079888
1.1343564889606894 0.05629278562742355 0.030598414355405334
1.136645126548196 0.05966790256027668 0.032483970705257825
1.138933764135703 0.06316672967213181 0.03443390639635012
1.141357027463651 0.0670102507637256 0.036571070455278396
1.143645665051158 0.07077572206410464 0.03866054571137181
1.1459343026386646 0.07467756255127285 0.040821872220380404
1.1483575659666128 0.07896349525306293 0.04319222059217967
1.150242326332795 0.08241144696594814 0.04509679820563545
1.15239633817986 0.08648001270794649 0.04734209176442636
1.1548196015078083 0.09122835011251593 0.04996041159062228
1.1572428648357567 0.09616843561587606 0.05268296261091707
1.159666128163705 0.10131290938058184 0.0555175287428053
1.1619547657512117 0.10637250596299666 0.0583056504321062
1.16437802907916 0.11195875311678417 0.061385395216460414
1.1668012924071083 0.11779984757950902 0.06460830204073861
1.1692245557350567 0.12391806027925684 0.06798809800397032
1.1716478190630049 0.1303380063242707 0.07153990295118151
1.1735325794291869 0.1355564954786701 0.07443146873035922
1.1758212170166935 0.1421768261423059 0.07810574634920331
1.178244480344642 0.14954444494572647 0.08220221986718551
1.18066774367259 0.15729210481893485 0.0865170643524738
1.1830910070005385 0.16541517409007603 0.0910459318977935
1.1855142703284869 0.17388466413956996 0.09576888612281378
1.187937533656435 0.18264401349144704 0.10064855379148802
1.1903607969843835 0.19161422407255102 0.10563364540425205
1.1927840603123316 0.20070762325248756 0.11066791538249668
1.19520732364028 0.20984460888184286 0.11570086917427633
1.1972267097469038 0.21744841001200121 0.11986668214279628
1.1995153473344105 0.22602515043187338 0.1245387637447758
1.2019386106623589 0.23504290399306746 0.12941940835248722
1.2044964997307486 0.24448750299253177 0.13449628808335562
1.2069197630586967 0.2533718247084233 0.13924045456081352
1.2094776521270867 0.2626964178240591 0.1441884636529615
1.211900915455035 0.2714942632631199 0.14882940381799387
1.2143241787829833 0.28027131180802123 0.15343455269102801
1.2168820678513732 0.2895278673754162 0.15826639845905238
1.2193053311793216 0.29830192809426626 0.16282457193674005
1.2214593430263867 0.3061135675706102 0.1668662026701962
