x P_x_gt P_y_gt
1.0 0.00045599635202918376 0.0011667564171602945
1.0020193861066236 0.00045599635202918376 0.00026925148088314486
1.004038772213247 -0.00045599635202918376 0.00026925148088314486
1.0060581583198707 0.0013679890560875513 0.0020642613534374438
1.008212170166936 0.00045599635202918376 0.00026925148088314486
1.0102315562735595 0.00045599635202918376 0.0011667564171602945
1.0123855681206246 0.002279981760145919 0.0011667564171602945
1.0144049542272482 -0.00045599635202918376 0.00026925148088314486
1.0164243403338717 0.002279981760145919 0.0011667564171602945
1.018578352180937 0.0013679890560875513 0.00026925148088314486
1.020193861066236 -0.00045599635202918376 0.00026925148088314486
1.0222132471728596 0.0013679890560875513 0.0011667564171602945
1.0243672590199246 -0.00045599635202918376 0.00026925148088314486
1.0263866451265482 0.00045599635202918376 0.0011667564171602945
1.0285406569736135 0.0013679890560875513 0.0020642613534374438
1.0306946688206786 0.00045599635202918376 0.00026925148088314486
1.0328486806677437 0.00045599635202918376 0.0011667564171602945
1.0348680667743673 0.0031919744642042868 0.0011667564171602945
1.0370220786214324 -0.00045599635202918376 0.00026925148088314486
1.0391760904684977 0.002279981760145919 0.0011667564171602945
1.0407915993537964 0.0013679890560875513 0.00026925148088314486
1.0428109854604202 0.002279981760145919 0.00026925148088314486
1.0449649973074853 0.002279981760145919 0.0011667564171602945
1.0471190091545504 0.0031919744642042868 0.0020642613534374438
1.0492730210016157 0.0031919744642042868 0.0020642613534374438
1.0514270328486808 0.0031919744642042868 0.0011667564171602945
1.0535810446957459 0.005927952576379389 0.0038592712259917436
1.055735056542811 0.004103967168262654 0.0029617662897145937
1.0578890683898763 0.005927952576379389 0.0038592712259917436
1.0600430802369414 0.005015959872321021 0.005654281098546043
1.0617932148626819 0.002279981760145919 0.0038592712259917436
1.0638126009693054 0.005927952576379389 0.006551786034823192
1.066101238556812 0.005015959872321021 0.004756776162268893
1.0682552504038774 0.004103967168262654 0.004756776162268893
1.070543887991384 0.005927952576379389 0.006551786034823192
1.072697899838449 0.006839945280437756 0.004756776162268893
1.074986537425956 0.006839945280437756 0.006551786034823192
1.0771405492730208 0.006839945280437756 0.0074492909711003415
1.079429186860528 0.008572731418148655 0.0074492909711003415
1.081583198707593 0.008572731418148655 0.0074492909711003415
1.0833333333333335 0.011308709530323757 0.0074492909711003415
1.0853527194399568 0.01039671682626539 0.009334051337282356
1.0876413570274637 0.013132694938440494 0.012924071082390956
1.0899299946149703 0.011308709530323757 0.011129061209836654
1.0920840064620356 0.01404468764249886 0.012924071082390956
1.0943726440495423 0.01404468764249886 0.013821576018668104
1.0966612816370491 0.014956680346557229 0.013821576018668104
1.0988152934841142 0.019425444596443228 0.014719080954945254
1.1011039310716209 0.019425444596443228 0.018398851193681568
1.1032579429186862 0.0186046511627907 0.017501346257404418
1.105142703284868 0.021249430004559963 0.017501346257404418
1.1072967151319333 0.021249430004559963 0.018398851193681568
1.1095853527194401 0.02216142270861833 0.01651409082749955
1.1118739903069468 0.0230734154126767 0.019296356129958715
1.1141626278944534 0.028545371637026903 0.021988870938790164
1.1164512654819603 0.0285453716370269 0.021988870938790164
1.118739903069467 0.033014135886912904 0.023783880811344464
1.1210285406569735 0.03483812129502964 0.024681385747621614
1.1233171782444802 0.03575011399908801 0.02925866092263508
1.1256058158319873 0.040310077519379844 0.030156165858912228
1.127490576198169 0.04295485636114912 0.030156165858912228
1.1296445880452342 0.04660282717738258 0.031053670795189378
1.131933225632741 0.04751481988144095 0.03464369054029797
1.1343564889606894 0.051162790697674425 0.03652845090647999
1.136645126548196 0.05298677610579115 0.03652845090647999
1.138933764135703 0.05471956224350205 0.040118470651588585
1.141357027463651 0.05745554035567716 0.04281098546042004
1.143645665051158 0.0647514819881441 0.043708490396697185
1.1459343026386646 0.06739626082991336 0.0491832705079878
1.1483575659666128 0.0719562243502052 0.05008077544426495
1.150242326332795 0.07469220246238031 0.05008077544426495
1.15239633817986 0.0818969448244414 0.0509782803805421
1.1548196015078083 0.08372093023255814 0.05277329025309639
1.1572428648357567 0.08919288645690834 0.058248070364387006
1.159666128163705 0.09366165070679434 0.058248070364387006
1.1619547657512117 0.10095759233926128 0.06462035541195477
1.16437802907916 0.10725034199726402 0.06551786034823191
1.1668012924071083 0.11354309165526676 0.06910788009334051
1.1692245557350567 0.11992704058367532 0.07180039490217197
1.1716478190630049 0.12266301869585045 0.07907018488601687
1.1735325794291869 0.13169174646602827 0.07996768982229403
1.1758212170166935 0.13707250341997265 0.08364746006103034
1.178244480344642 0.14619243046055633 0.0827499551247532
1.18066774367259 0.15339717282261742 0.08723747980613894
1.1830910070005385 0.159781121751026 0.08903248967869323
1.1855142703284869 0.1697218422252622 0.09450726978998385
1.187937533656435 0.17783857729138167 0.1007898043439239
1.1903607969843835 0.1868673050615595 0.10177705977382877
1.1927840603123316 0.1977200182398541 0.10805959432776881
1.19520732364028 0.20683994528043778 0.11353437443905944
1.1972267097469038 0.21769265845873234 0.11981690899299946
1.1995153473344105 0.22489740082079346 0.11891940405672231
1.2019386106623589 0.23666210670314636 0.1234966792317358
1.2044964997307486 0.24933880528955768 0.1307664692155807
1.2069197630586967 0.26019151846785227 0.1343564889606893
1.2094776521270867 0.27286821705426356 0.13893376413570277
1.211900915455035 0.2837209302325582 0.1452162986896428
1.2143241787829833 0.2982216142270862 0.1506910788009334
1.2168820678513732 0.3136342909256726 0.15248608867348773
1.2193053311793216 0.3235750113999088 0.16155088852988692
1.2214593430263867 0.33798449612403103 0.16702566864117754
