x y1_gt y2_gt y1_node y2_node y1_cann y2_cann y1_icnn y2_icnn
1.0 0.002263262719536484 -0.0006247211066488176 0.0 0.0 0.001632432709038057 0.00045632002043938594 2.2941377431306975e-05 0.013426000503003688
1.0019011406844107 0.0004526525439072968 0.0002677376171352075 0.0006279191193901896 0.00012518221981263426 0.001649155475545075 0.0004978938676477798 0.0003124593155887645 0.011700891308101851
1.0039380771319935 0.0004526525439072968 0.0002677376171352075 0.0012458193773325417 0.00024375898352698512 0.001675874835426994 0.0005556776879038577 0.000615883307859888 0.009978604506403959
1.0061108093427484 0.0013579576317218902 0.0020526550647032575 0.0018482298636091463 0.0003636105096558103 0.0017175395395293367 0.0006396936700927723 0.0009343406459835224 0.008288798604551272
1.0081477457903314 0.0004526525439072968 0.0002677376171352075 0.0023653754775471887 0.00048017841813699665 0.0017717602940710312 0.0007463010547640135 0.0012304017995802274 0.006846144456573933
1.0101846822379141 0.002263262719536484 0.0011601963409192326 0.002841683594740212 0.0006107007353862322 0.0018432147677779924 0.0008863927421006224 0.0015263092297919112 0.005543814357190342
1.0123574144486693 0.0013579576317218902 0.0002677376171352075 0.0033103913190810513 0.0007759752287913374 0.0019410793863102061 0.0010798457728193542 0.0018442189866215708 0.004313046636763222
1.014394350896252 0.0013579576317218902 0.0011601963409192326 0.0037181057398981607 0.0009651440215817063 0.002055456784705369 0.0013090780455963728 0.002146645432521299 0.0033111952769047815
1.016431287343835 0.002263262719536484 0.0011601963409192326 0.004100067310225216 0.0011967274842492317 0.00219385850829292 0.0015909692002941027 0.002455461695821115 0.002459855636693384
1.0184682237914178 0.0031685678073510777 0.0011601963409192326 0.0044609912659982955 0.001479636382790132 0.0023582398845234907 0.0019316759027023555 0.0027727342190619897 0.0017624036143334214
1.020097772949484 0.0031685678073510777 0.0029451137884872825 0.00473768862217794 0.0017487944502669265 0.00250969202203943 0.0022507094355705645 0.0030340104801626078 0.0013175296330686507
1.0221347093970667 0.004073872895165671 0.0029451137884872825 0.005072310749733119 0.0021459908604832523 0.0027254089648411466 0.0027127268716832425 0.0033716186774312984 0.0009056845071104979
1.024307441607822 0.005884483070794858 0.006514948683623382 0.005420131434805268 0.0026529377955500292 0.002989582129939255 0.0032894202356199133 0.0037473142830288797 0.000646699786821307
1.0263443780554047 0.004073872895165671 0.004730031236055332 0.005742253945097784 0.0032150012092807714 0.003270843715264652 0.003915173777325843 0.0041162097962245126 0.0005766577338212288
1.0285171102661597 0.0049791779829802645 0.004730031236055332 0.006086503716267521 0.003916457583350932 0.0036083988052197855 0.004680497213848211 0.0045297257922208845 0.0006903120414675775
1.0306898424769146 0.005884483070794858 0.006514948683623382 0.006436337826503276 0.004732573379101668 0.003986371614958482 0.005554172698195946 0.0049661965517237006 0.0010026893547901063
1.0327267789244976 0.0031685678073510777 0.007407407407407408 0.006773730042643505 0.005610238363677672 0.004378863208208059 0.006478363573549975 0.005398286706038369 0.0014799652406235512
1.0348995111352526 0.0049791779829802645 0.007407407407407408 0.007148189058735696 0.0066752929722643005 0.004839661256680651 0.007583519289597954 0.00588577600668494 0.002190041856208884
1.0369364475828355 0.0049791779829802645 0.007407407407407408 0.007516951209655995 0.007802554668348716 0.005312441144471776 0.00873819019165657 0.006369700866007744 0.0030481317861555724
1.0391091797935905 0.0049791779829802645 0.00928157072735386 0.007933475986305026 0.00915084207608472 0.005861571713551526 0.010103712078903234 0.006916718467516514 0.004173043163096026
1.040874524714829 0.006789788158609452 0.013743864346273985 0.008292493679370565 0.010363167673525034 0.006342728462825006 0.011320268252886876 0.007386113042929576 0.005249534841335775
1.0427756653992395 0.006789788158609452 0.012851405622489962 0.008702612609911412 0.011791661985897869 0.006896843029695482 0.012743034831042168 0.007918094054387481 0.00657492628333638
1.0449483976099947 0.006789788158609452 0.014636323070058011 0.009204648875840604 0.013587520977446473 0.0075768282609278426 0.014518868389906327 0.008561554671770333 0.008304648625869975
1.0471211298207497 0.006789788158609452 0.020080321285140562 0.009746127478955452 0.015565686203665321 0.008307824844469472 0.016462372338670633 0.009244974617243606 0.010268422841682156
1.0492938620315047 0.006789788158609452 0.01740294511378849 0.010330988007823186 0.017734531379481833 0.009091042953048023 0.01858189328598919 0.00997054953165244 0.012471272161044253
1.0513307984790874 0.012131088176715555 0.01642124051762606 0.01092208861366907 0.019948361749080688 0.009873794985313891 0.020736357023415784 0.010691008467217045 0.014758121537084877
1.0535035306898426 0.012131088176715555 0.02186523873270861 0.011601747182235805 0.02251012929687259 0.010761561528258398 0.023221230832693087 0.011504485569978518 0.01743882817281165
1.0556762629005976 0.009415172913271774 0.025435073627844716 0.012335640644541651 0.025286666389793596 0.011705004270903901 0.025907540237513745 0.012366538813946004 0.020373923821413915
1.0578489951113526 0.013036393264530148 0.02820169567157519 0.013127220067843573 0.028286046453731804 0.012705285436872493 0.02880427273929225 0.013279350209000618 0.023568824014368803
1.0598859315589355 0.01394169835234474 0.02998661311914324 0.013924677756749326 0.03130749691825368 0.013695705689759127 0.03171921891124334 0.01418315074833465 0.026804909579173808
1.061651276480174 0.01394169835234474 0.03444890673806336 0.014661232530163854 0.034095329472668544 0.014596053220876454 0.034407575535007937 0.015005473943719316 0.029801734422162555
1.0636882129277567 0.019282998370450843 0.03534136546184739 0.015565797102290835 0.037513222232912036 0.015684228180588344 0.037703530276620996 0.016000950722340646 0.033485613363114945
