x y1_gt y2_gt y1_node y2_node y1_cann y2_cann y1_icnn y2_icnn
1.0 0.002263262719536484 -0.0006247211066488176 0.0 0.0 -0.0034711622413897397 0.0 0.004742966795000081 0.009722777561972151
1.0019011406844107 0.0004526525439072968 0.0002677376171352075 -0.0003806487275414043 0.0010180817252072396 -0.0036670164582523934 0.0003514549776408415 0.0025770394229633897 0.01002402137266298
1.0039380771319935 0.0004526525439072968 0.0002677376171352075 -0.0008150477632881674 0.002121318832776243 -0.004371259774301409 0.0013598919056524762 0.00028270239164207567 0.010459455171137158
1.0061108093427484 0.0013579576317218902 0.0020526550647032575 -0.0013048264512527943 0.003324997285035876 -0.0056867636304312455 0.003170241856722332 -0.002134587548136002 0.011055955558874257
1.0081477457903314 0.0004526525439072968 0.0002677376171352075 -0.0017851523995421434 0.004490761245631026 -0.007449801808329673 0.005569818187468425 -0.0043726596588673505 0.011742402942032581
1.0101846822379141 0.002263262719536484 0.0011601963409192326 -0.0022825623821489615 0.005704299288538393 -0.009726358690391068 0.008662312647707468 -0.006583498119471232 0.01255533307938816
1.0123574144486693 0.0013579576317218902 0.0002677376171352075 -0.0028283499774127713 0.007064226217900884 -0.012721841246241965 0.01273935163189392 -0.008911709268586865 0.013565603248043357
1.014394350896252 0.0013579576317218902 0.0011601963409192326 -0.0033510316675318327 0.008412583422049038 -0.016063088606336276 0.017305127080608794 -0.011066272522326726 0.014650457770573092
1.016431287343835 0.002263262719536484 0.0011601963409192326 -0.003881346378990333 0.009843675187289996 -0.01992157086555274 0.022603984533710618 -0.01319361879234926 0.015872038304443378
1.0184682237914178 0.0031685678073510777 0.0011601963409192326 -0.004416491887029809 0.011368985535122928 -0.02429892606299995 0.02864931961920846 -0.015293762217068796 0.017233740509129226
1.020097772949484 0.0031685678073510777 0.0029451137884872825 -0.004846308617376702 0.012664843571554053 -0.028175650625982367 0.03403218468632186 -0.016954302922880804 0.018426289414311257
1.0221347093970667 0.004073872895165671 0.0029451137884872825 -0.005383629971064299 0.01438898452323612 -0.033491874045044036 0.0414556210722831 -0.019005529249079833 0.020048856013495812
1.024307441607822 0.005884483070794858 0.006514948683623382 -0.005954444177794699 0.01636826697558644 -0.03974099851416832 0.05023977513086611 -0.021163586937410717 0.021944766584834748
1.0263443780554047 0.004073872895165671 0.004730031236055332 -0.006485240615072697 0.01836793528806696 -0.046144678896585536 0.059301832649015715 -0.02315874825776154 0.023880731017657832
1.0285171102661597 0.0049791779829802645 0.004730031236055332 -0.007044752067088725 0.020668651470097568 -0.053560154121046616 0.06986706285407232 -0.0252570703813475 0.026118941312087366
1.0306898424769146 0.005884483070794858 0.006514948683623382 -0.007595641726155303 0.02315731798399285 -0.06158331760355255 0.08137837109842032 -0.027324619795311644 0.02854014752122114
1.0327267789244976 0.0031685678073510777 0.007407407407407408 -0.008103067445615376 0.02567491256633833 -0.06966090895236214 0.09304633398259128 -0.029235038580931016 0.030980094679514843
1.0348995111352526 0.0049791779829802645 0.007407407407407408 -0.008633855219954523 0.028572225652487744 -0.07887463234368625 0.10644527811608007 -0.031243093363020114 0.033768266511802175
1.0369364475828355 0.0049791779829802645 0.007407407407407408 -0.009121348600867572 0.03150140493440364 -0.08807751617549237 0.11991798752254008 -0.03309781958153546 0.03655998284007489
1.0391091797935905 0.0049791779829802645 0.00928157072735386 -0.009630757404923918 0.03486917650438259 -0.09850229039575777 0.1352807604748044 -0.035046561666417064 0.03973168665525494
1.040874524714829 0.006789788158609452 0.013743864346273985 -0.010037167361965471 0.0378023909359187 -0.10743923802784106 0.14853163264064076 -0.03660742607868639 0.04245907184449564
1.0427756653992395 0.006789788158609452 0.012851405622489962 -0.01046830323579015 0.04117087975228697 -0.11753639590693696 0.1635874058169274 -0.038265843070063754 0.04555000252985747
1.0449483976099947 0.006789788158609452 0.014636323070058011 -0.01095453797156054 0.04530304943377818 -0.1296827979175516 0.18181131438167641 -0.04013263124245481 0.04928152148242131
1.0471211298207497 0.006789788158609452 0.020080321285140562 -0.011436609285363247 0.04975602188537576 -0.1424844454698913 0.2011437646328875 -0.04196902009069525 0.053229683332862425
