x P_x_pr P_y_pr
1.0 0.005455184769917194 0.00016445140861848923
1.0019011406844107 0.0055089926271293145 0.0002969289355710228
1.0039380771319935 0.005567695377410645 0.0004455504052413
1.0061108093427484 0.005632146012246337 0.0006142092327465946
1.0081477457903314 0.005694927766415444 0.0007845113301942447
1.0101846822379141 0.005760650013438444 0.0009695405984558298
1.0123574144486693 0.0058347722641370545 0.0011868201551506275
1.014394350896252 0.005908816432255746 0.0014131266213396438
1.016431287343835 0.005988095833800524 0.0016656633422169665
1.0184682237914178 0.006073493677958182 0.0019492961323142228
1.020097772949484 0.006146862490167878 0.002202290430270135
1.0221347093970667 0.006245764484367953 0.002556361464761144
1.024307441607822 0.006361266030814407 0.0029877377096133766
1.0263443780554047 0.006480238075229752 0.0034507874671304813
1.0285171102661597 0.00662009920707346 0.004017390014569344
1.0306898424769146 0.006775081522142061 0.0046706851602692084
1.0327267789244976 0.006935820993356379 0.0053735543506735674
1.0348995111352526 0.007125705294365188 0.006233289071106283
1.0369364475828355 0.0073229032434809355 0.007155813296442277
1.0391091797935905 0.007555887788347766 0.008279592421376368
1.040874524714829 0.007764004949319114 0.009310346532822374
1.0427756653992395 0.008008612816328503 0.01054987920724328
1.0449483976099947 0.00831624661626159 0.01214559539418122
1.0471211298207497 0.008656193020150325 0.013948852959580692
1.0492938620315047 0.009030864764289687 0.01597617744289503
1.0513307984790874 0.009415720995998238 0.01809398375428199
1.0535035306898426 0.009864149652980568 0.02059777427060258
1.0556762629005976 0.010353688043137257 0.02336591720192068
1.0578489951113526 0.0108861447929567 0.026408086033688806
1.0598859315589355 0.011425707894963444 0.02951543155934734
1.061651276480174 0.011925824174399163 0.032411480701279693
1.0636882129277567 0.012541203320526051 0.03598917594500871
1.065996740901684 0.01328916877430697 0.04034998482484131
1.068169473112439 0.014042900340803854 0.044749549672312615
1.070342205323194 0.014845396490421117 0.04943180569692092
1.072514937533949 0.015696991334726004 0.054391779155839315
1.074823465507876 0.016655843121387542 0.05995943635727991
1.0769961977186313 0.017609279853254417 0.06547306665068742
1.0791689299293863 0.018612248784320107 0.07124544125167115
1.0813416621401413 0.019664839092589564 0.07727074250532186
1.0831070070613797 0.02055669375269431 0.08234911543480435
1.0851439435089627 0.021626706407402094 0.0884096127630887
1.08745247148289 0.02289272243481051 0.09553608531560447
1.089760999456817 0.024215900977658786 0.10293616335281
1.0919337316675721 0.025514103053231763 0.11015290253870258
1.0942422596414991 0.026950513554240746 0.11809353858954728
1.096414991852254 0.028357220037683206 0.12583165615061112
1.0987235198261813 0.029911517601089732 0.13434658307807337
1.1008962520369363 0.031432186230881315 0.142651363950867
1.1032047800108638 0.03311143700675362 0.15180450393360367
1.1049701249321022 0.03444133600761634 0.15904884400614586
1.1071428571428572 0.03613477562711184 0.16827895352874972
1.1094513851167844 0.03800557611835739 0.17849787156385558
1.1117599130907114 0.03995393681548437 0.1891832778621676
1.1140684410646389 0.04198434873451973 0.2003849980174584
1.116376969038566 0.044101886228696985 0.2121603680948767
1.118685497012493 0.04631223765454526 0.2245747123432853
1.1208582292232483 0.04848301199546631 0.23690842272333767
1.1231667571971755 0.05089218512035232 0.2507814585211142
1.1254752851711027 0.05341467199008279 0.26553555124046896
1.1273764258555132 0.05558293097452807 0.27841796539684877
1.1295491580662682 0.05816828711940941 0.2940331188484108
1.1318576860401957 0.06104916602736518 0.3117715411684641
1.1341662140141229 0.0640778952604896 0.3308143949603111
1.1366105377512223 0.06745773602773786 0.352547004430598
1.1389190657251496 0.07082484018667917 0.3747023254482041
1.1412275936990766 0.07437379639536584 0.39859173031904677
1.1435361216730038 0.07811658313246361 0.42436902997892456
1.1459804454101032 0.08230445854166102 0.45389710641709646
1.1482889733840305 0.08648524625978449 0.48406645666544185
1.1501901140684412 0.09010192895632696 0.5106962598522334
1.1523628462791962 0.09443714285601035 0.5432332010410339
