x P_x_pr P_y_pr
1.0 0.001632432709038057 0.00045632002043938594
1.0014651038891849 0.0021993980988076626 0.0004999572677002321
1.003063399041023 0.002690872325998704 0.0005730218184799088
1.0045285029302078 0.0030567441123730164 0.000691587137569256
1.0061267980820459 0.003372563140493537 0.0008661971687423479
1.007725093233884 0.0036316113147022966 0.001114374757973458
1.0091901971230688 0.0038687217069482784 0.0014532529183050621
1.0107884922749069 0.004092197001316142 0.0018901394379305582
1.0123867874267447 0.004350690928253857 0.0024688294631003576
1.0138518913159298 0.004623371658395166 0.0031194470125915745
1.0150506126798082 0.0049203574857108945 0.0037829380053604894
1.0166489078316463 0.005253717890923723 0.004671984198450736
1.0181140117208312 0.005708661043227436 0.005705891274250973
1.0197123068726692 0.006311371811950567 0.007006408916029129
1.0213106020245073 0.006975106821401292 0.008430841866303876
1.0229088971763451 0.007841638397552282 0.010114709543251405
1.0245071923281832 0.008783589221740445 0.011925724305501139
1.0261054874800213 0.009976505524888376 0.01403171619731714
1.0277037826318594 0.011255211968842873 0.016265314774430047
1.0293020777836974 0.012832391304952695 0.018830038251261665
1.0305007991475759 0.014280580385338363 0.021035737609435196
1.032099094299414 0.015991435280698713 0.023789872472209046
1.033697389451252 0.0180440644554779 0.02690586931498744
1.0351624933404369 0.02042552163745256 0.03027112279425669
1.0368939797549281 0.02318841679931952 0.03422158987525141
1.0384922749067662 0.02617156113461907 0.038309488549926385
1.039957378795951 0.029160621789620516 0.04231891464912196
1.0416888652104421 0.032813584043018804 0.04718815289195868
1.0432871603622802 0.03668880745000331 0.052185923988897834
1.044752264251465 0.04052609793484245 0.05705338096196601
1.0460841768779967 0.04450251323626891 0.06196362355311137
1.047682472029835 0.04879712185790569 0.06738411404872871
1.0492807671816728 0.053934564309220036 0.0736389517507208
1.050879062333511 0.05943924925274555 0.08025639456846147
1.052477357485349 0.0653226052444892 0.08724694076204086
1.054075652637187 0.07159611896639383 0.09462139330951605
1.0556739477890251 0.07827136110504092 0.10239088161277651
1.057272242940863 0.0850104008680021 0.11021038540025072
1.058870538092701 0.09250755157647012 0.11878572307761281
1.0606020245071923 0.10073848397961527 0.12816544656404627
1.061800745871071 0.1077935308624305 0.1360449769650767
1.0633990410229088 0.11574667112853995 0.14502754833095344
1.064997336174747 0.124966458931989 0.15529923568816656
1.0667288225892382 0.13504801130251307 0.1664923729215981
1.0683271177410762 0.14527154341392076 0.17775674873845698
1.0700586041555675 0.15643101150125174 0.19001085882221613
1.0716568993074054 0.16822694776726807 0.2028777529138595
1.0732551944592434 0.18006932494035816 0.2157621057078511
1.0749866808737347 0.19296690157361204 0.2297470797553321
1.0765849760255728 0.20595700341967504 0.24378541758100594
1.0779168886521044 0.21782428294409184 0.25659027074128776
1.0795151838039425 0.23067964795916576 0.27039284319997603
1.0811134789557806 0.24533942790107302 0.2861273159657062
1.0828449653702719 0.2619288428753158 0.30390021258584227
1.0844432605221097 0.27791308596197317 0.3209981179334451
1.0861747469366008 0.29525648927368775 0.3394826070165676
1.087773042088439 0.3126115811325494 0.35799678626323034
1.0895045285029301 0.3314260912548834 0.37799276614701527
1.0911028236547682 0.350225276898897 0.3980110660345964
1.0928343100692595 0.37141967019540484 0.42057039217988645
1.0941662226957911 0.38917966610913174 0.4395527725412992
1.0957645178476292 0.4084323821926653 0.45986547973599556
1.0974960042621205 0.4320332425363351 0.4849703897534055
1.0990942994139585 0.45466290666222553 0.5090472685186608
1.1008257858284498 0.4801176101649566 0.5361393859247777
1.1025572722429409 0.5055577493523583 0.5630989244724599
1.1042887586574321 0.5330093034361013 0.5923374920808514
1.1058870538092702 0.559287456205836 0.620346238754256
1.1076185402237615 0.5887989791824667 0.6518269376931047
1.1093500266382526 0.6182577549631358 0.6831050235340277
1.1106819392647842 0.6449597837665524 0.7120032495714744
1.1122802344166225 0.6726386595422251 0.741227946489076
1.1140117208311135 0.7063730791050539 0.7773391918496164
1.1157432072456048 0.7400126677333877 0.8131696155727688
1.1174746936600959 0.7761907995174114 0.8519788275830944
1.1192061800745872 0.8136623973131709 0.8922298251496938
1.1209376664890784 0.850999887860531 0.9321266943176741
1.1226691529035695 0.8911127166536201 0.9753196630474881
1.1244006393180608 0.9326229549813667 1.0200833836064884
1.1259989344698988 0.9722120364169152 1.062837239641575
1.1274640383590837 1.0112563956834524 1.1053860495529293
