x y error+ error-
51.0 3.0771368114596482 0.3899908963104488 0.3899898963104488
66.0 3.085861083715384 0.39503053929997833 0.3950295392999783
81.0 3.1143210079332766 0.3404902988995135 0.34048929889951346
91.0 3.2749777187300464 0.4939006153154785 0.4938996153154785
111.0 3.149001619141047 0.41542720123847676 0.41542620123847673
