x y error+ error-
51.0 2.494324375700819 0.04389395484172374 0.04389295484172373
66.0 2.4938066399505185 0.07860549747805617 0.07860449747805617
86.0 2.5061605947528434 0.0664975705044162 0.0664965705044162
106.0 2.4573213127490146 0.07563664607843439 0.07563564607843438
