x y error+ error-
51.0 10.463513511434755 0.9713769239125105 0.9713759239125105
66.0 10.712973793582707 1.1387441106398368 1.138743110639837
86.0 12.836447167340115 4.694013613601373 4.694012613601373
106.0 12.565428103847744 4.385169170781661 4.385168170781661
