x a e i b f j c g k d h l
2.0 0.9787110095904122 0.1874628839415431 -4.950288055902141e-06 0.6643730518067705 0.989891035655584 0.6130811154615878 -0.009394937403169037 -0.11770119402172657 0.9960428671980915 0.9503406005531844 0.9614110547323916 0.8732779255495087
2.0 0.9954108030754377 0.8991110206727411 0.13299057680667076 1.010289066632649 1.002290742424926 0.9235365384261132 0.01878987480633807 0.44756657517721427 0.999358181844369 0.983236770967043 0.9920965904239892 0.895548573464285
