x a e i b f j c g k d h l
0.0 0.9990057409943951 -0.13783784116129033 -0.11227482453581357 0.7962580570555391 0.9996501915450513 0.8974223802893846 0.0 0.0 0.9984907035757699 0.9757798668826447 0.8465603135065867 0.8091936025489114
0.0 0.999967440478029 0.20853671777075283 0.2674271929001905 0.8383210042221103 0.9996703573632375 0.9106924660186722 0.0 0.0 0.9984953534060564 1.0150576210726527 1.0954272070430195 1.1232158911242474
