x y
1.0 -0.01052631578947256
1.1292517006802725 0.23157894736842052
1.2925170068027212 0.38947368421052736
1.564625850340136 0.5578947368421054
1.8435374149659864 0.6842105263157905
2.122448979591837 0.8
2.4013605442176877 0.9157894736842109
2.6802721088435377 1.0210526315789479
2.959183673469388 1.1473684210526316
3.2448979591836737 1.2736842105263158
3.523809523809524 1.4000000000000008
3.802721088435375 1.5473684210526317
4.08843537414966 1.7473684210526321
4.367346938775511 1.9684210526315788
4.653061224489797 2.2210526315789476
4.938775510204082 2.5789473684210527
