x y
1.0 0.0
1.156310679611651 0.41052631578947396
1.305825242718447 0.8526315789473685
1.400970873786408 1.294736842105263
1.5233009708737866 2.189473684210526
1.6388349514563108 3.410526315789473
1.7271844660194176 4.894736842105262
1.7679611650485438 5.884210526315789
1.80873786407767 7.010526315789472
