x y
1.0 -0.01052631578947256
1.475728155339806 0.33684210526315894
1.9446601941747572 0.505263157894737
2.420388349514563 0.6631578947368425
2.8893203883495144 0.8210526315789479
3.358252427184466 0.978947368421052
3.8271844660194176 1.1684210526315797
4.302912621359224 1.3789473684210527
4.771844660194175 1.6105263157894734
5.240776699029127 1.894736842105263
5.723300970873786 2.273684210526316
6.171844660194174 2.747368421052631
6.667961165048544 3.4842105263157883
7.123300970873785 4.589473684210526
7.599029126213591 6.473684210526315
