,lambda_x,lambda_y,sigma_xx [MPa],sigma_yy [MPa]
183,1.0475358702432938,1.0473286167357891,0.005537109178321061,0.007230465809030609
184,1.0491578290704928,1.04891436935838,0.007166728278598145,0.007241413404595179
185,1.0507797878976919,1.0506221029519394,0.006408756940093265,0.009088350900977475
186,1.0524017467248907,1.0522078555745302,0.0064186493457239,0.013478062778829498
187,1.0540237055520898,1.053793608197121,0.006428541751354536,0.012621857315898145
188,1.0557704304429194,1.0555013417906807,0.008070457872784778,0.013520250084072765
189,1.0573923892701185,1.0570870944132715,0.012382248032438568,0.017145517439017502
190,1.0590143480973173,1.0586728470358624,0.009817649482239097,0.017171237693657155
191,1.0606363069245164,1.0603805806294218,0.012420234870060207,0.01534674327548508
192,1.0618839675608236,1.0618443522810441,0.013298376108348933,0.019872321003388226
193,1.0633811603243917,1.0631861429616978,0.01331712602179038,0.02166609316079151
194,1.0651278852152215,1.0647718955842889,0.01680367648465097,0.021698408352518257
195,1.0667498440424206,1.0664796291778482,0.017696752718927688,0.02803140468456644
196,1.0683718028696194,1.068065381800439,0.017723660062243015,0.029849862198789566
197,1.0699937616968185,1.0697731153939984,0.014270063992703768,0.03523644447461205
198,1.0716157205240175,1.0713588680165893,0.017777474748873676,0.03626891738679574
199,1.0732376793512164,1.0730666016101489,0.023826452505723517,0.0416820214557654
200,1.0748596381784155,1.0746523542327397,0.023862460862219034,0.04353135342161316
201,1.076606363069245,1.076360087826299,0.023901239092291124,0.04906178649439068
202,1.0778540237055518,1.0778238594779215,0.02743500930469527,0.05361103497340794
203,1.0794759825327511,1.0791656501585751,0.029231967324014486,0.05556278123918969
204,1.0810979413599502,1.0808733837521347,0.028396733761020077,0.06014591754877755
205,1.0828446662507798,1.082581117345694,0.03451859064571079,0.06483330459462672
206,1.0844666250779786,1.084166869968285,0.03545219023187342,0.07214252409853424
207,1.0860885839051777,1.0858746035618445,0.0399212848601399,0.07866889413203297
208,1.0878353087960073,1.0875823371554036,0.04166629506732695,0.0806018600462021
209,1.0894572676232064,1.089290070748963,0.04438628048135532,0.08897341230821224
210,1.0912039925140362,1.0908758233715539,0.04800694152639616,0.09554520623915543
211,1.092825951341235,1.0925835569651134,0.049855685020934605,0.10205625572649801
212,1.0941983780411726,1.0941693095877043,0.054278361438165015,0.10957619868942364
213,1.0958203368683717,1.095511100268358,0.056141076053271045,0.1170914338818748
214,1.0974422956955707,1.0972188338619175,0.0606864081542643,0.12001187494517958
215,1.0991890205864006,1.098926567455477,0.06346460149762904,0.12760253592579296
216,1.1008109794135994,1.1006343010490363,0.0679446640135742,0.13887812307684658
217,1.102557704304429,1.1023420346425958,0.07163890426439284,0.14743738754046945
218,1.104179663131628,1.1040497682361552,0.0770420550513895,0.15510418453323901
219,1.105926388022458,1.1057575018297146,0.08166066197644888,0.16371373285563665
220,1.107548346849657,1.107465235423274,0.08448242248881664,0.1751126148920477
221,1.1092950717404866,1.1091729690168333,0.08641983237597675,0.18562329080156942
222,1.1106674984404243,1.1107587216394241,0.09456524931829911,0.19337226071044414
223,1.1122894572676232,1.1121005123200782,0.10013047322072528,0.20202349918128934
224,1.1140361821584528,1.1138082459136374,0.10472682984265848,0.2135436063074181
225,1.1157829070492824,1.1155159795071967,0.10852048116052221,0.2241702313569879
226,1.1174048658764815,1.1172237131007563,0.11676549179891668,0.23482839035189113
227,1.1191515907673113,1.1189314466943157,0.1187682220014102,0.24924087454750485
228,1.120898315658141,1.120639180287875,0.12524309064928726,0.25996778322502667
229,1.1226450405489705,1.1224688948524029,0.1327417979147925,0.27364993394155895
230,1.1243917654398004,1.1241766284459624,0.13925743341992486,0.28912074320273784
231,1.12613849033063,1.1258843620395218,0.14863159874819976,0.2999548855572957
232,1.1275109170305677,1.1274701146621127,0.15513934062094173,0.31556971809839957
233,1.1291328758577668,1.1288119053427663,0.15811716778296125,0.32730615945309904
234,1.1308796007485964,1.1306416199072944,0.16654655257019663,0.34109687298014196
235,1.132626325639426,1.1323493535008538,0.17325120911830205,0.3578120352630271
236,1.1343730505302558,1.1340570870944133,0.18265094251036076,0.3716518962904544
237,1.1361197754210854,1.1358868016589412,0.1893071009057334,0.39133650509222995
238,1.1377417342482843,1.1375945352525005,0.19873702896359394,0.4072536394033489
239,1.1394884591391141,1.13930226884606,0.20923517449265022,0.4279550048749267
240,1.1412351840299437,1.141131983410588,0.21967176389354123,0.4449679133482084
241,1.1429819089207733,1.1428397170041473,0.22735087819957808,0.466736786066988
242,1.1444791016843419,1.144547450597707,0.2359318958095313,0.4857127130754419
243,1.1461010605115407,1.146011222249329,0.245586427132464,0.5035872145679522
244,1.1478477854023705,1.1477189558428886,0.25520174394487116,0.5264853434371828
245,1.1495945102932001,1.1495486704074163,0.2667149010219159,0.5486471425076112
246,1.1514660012476607,1.1512564040009758,0.2773556392368522,0.569762994702084
247,1.0,1.0,0.0004054163626043948,0.0002498126405196103
248,1.0019985011241568,1.0,0.0004062265876608112,0.0010825214422516447
249,1.0041219085685735,1.0,0.0012212623553497612,0.0010825214422516447
250,1.0061204096927303,1.0,0.0004078976768396702,0.0002498126405196103
251,1.0082438171371473,1.0,0.0012262756228863382,0.0010825214422516447
252,1.010242318261304,1.0,0.0004095687660185292,0.0002498126405196103
253,1.0123657257057208,1.0,0.0012312888904229152,0.0002498126405196103
254,1.0144891331501373,1.0,0.002056452471317071,0.0019152302439836787
255,1.0164876342742943,1.0,0.0020605035965991537,0.0002498126405196103
256,1.0186110417187109,1.0,0.0037166542509804584,0.0002498126405196103
257,1.0202348238820886,1.0,0.002895339239104282,0.0010825214422516447
258,1.0222333250062454,1.0,0.002072150581785141,0.0002498126405196103
259,1.024356732450662,1.0,0.0020764549023973527,0.0010825214422516447
260,1.0264801398950787,1.0,0.0037453666014172176,0.0019152302439836787
261,1.0286035473394952,1.0,0.002919088961070489,0.0002498126405196103
262,1.0307269547839122,1.0,0.0029251150099275877,0.0010825214422516447
263,1.0328503622283287,1.0,0.0029311410587846845,0.0010825214422516447
264,1.0349737696727455,1.0,0.003776357709825148,0.0010825214422516447
265,1.0370971771171622,1.0,0.0021022808260706283,0.0010825214422516447
266,1.0392205845615787,1.0,0.002949219205355977,0.0002498126405196103
267,1.0408443667249563,1.0,0.0037977780347541582,0.0010825214422516447
268,1.042842867849113,1.0,0.0038050700602619064,0.0002498126405196103
269,1.0450911816137898,1.0,0.0029658794580785415,0.0019152302439836787
270,1.0472145890582063,1.0,0.003821021366060106,0.0019152302439836787
271,1.049337996502623,1.0,0.002977931555792736,0.0002498126405196103
272,1.0514614039470398,1.0,0.0038365169202640714,0.0027479390457157134
273,1.053709717711716,1.0,0.004699102770951463,0.0019152302439836787
274,1.0558331251561328,1.0,0.005564676326534391,0.0010825214422516447
275,1.0579565326005496,1.0,0.004718041781645199,0.0027479390457157134
276,1.0600799400449663,1.0,0.004727511286992067,0.0027479390457157134
277,1.0618286285286034,1.0,0.005596275103734632,0.0019152302439836787
278,1.0639520359730203,1.0,0.004744779208506944,0.0010825214422516447
279,1.0660754434174369,1.0,0.005618657570918138,0.0027479390457157134
280,1.0683237571821136,1.0,0.004764275248926965,0.004413356649179781
281,1.0705720709467899,1.0,0.004774301784000118,0.0019152302439836787
282,1.0726954783912066,1.0,0.0056535478874100735,0.004413356649179781
283,1.074943792155883,1.0,0.00479379782442014,0.0035806478474477476
284,1.0770671996002996,1.0,0.005676588662451916,0.0035806478474477476
285,1.0793155133649763,1.0,0.005688438203902009,0.005246065450911816
286,1.0815638271296528,1.0,0.004823320399913315,0.0035806478474477476
287,1.0833125156132901,1.0,0.005709504055368837,0.005246065450911816
288,1.0854359230577066,1.0,0.0057206952889605886,0.004413356649179781
289,1.0876842368223831,1.0,0.0066144748043200155,0.0035806478474477476
290,1.0899325505870598,1.0,0.005744394371860771,0.00607877425264385
291,1.0921808643517361,1.0,0.006641819899974071,0.0035806478474477476
292,1.0944291781164128,1.0,0.006655492447801101,0.005246065450911816
293,1.0965525855608294,1.0,0.0066684054096377374,0.005246065450911816
294,1.0988008993255058,1.0,0.006682077957464765,0.0035806478474477476
295,1.1010492130901823,1.0,0.006695750505291793,0.00607877425264385
296,1.1032975268548588,1.0,0.006709423053118821,0.004413356649179781
297,1.105171121658756,1.0,0.007527314864131641,0.004413356649179781
298,1.1072945291031726,1.0,0.0102352693033132,0.00607877425264385
299,1.109542842867849,1.0,0.010256051576010282,0.006911483054375885
300,1.1119160629527856,1.0,0.011179566350940195,0.006911483054375885
301,1.1141643767174618,1.0,0.012105572567918586,0.006911483054375885
302,1.1164126904821385,1.0,0.010319552964806925,0.006911483054375885
303,1.1187859105670748,1.0,0.013062934494580297,0.006911483054375885
304,1.121034224331751,1.0,0.013089185786408188,0.006911483054375885
305,1.1232825380964278,1.0,0.014026231319780254,0.008660171538013158
306,1.125655758181364,1.0,0.01588130235332501,0.012823715546673328
307,1.1275293529852612,1.0,0.017736211341858488,0.010325589141477225
308,1.1296527604296778,1.0,0.017769612869809256,0.011991006744941295
309,1.132025980514614,1.0,0.01872482770007146,0.011991006744941295
310,1.1343992005995505,1.0,0.019591910299821966,0.011991006744941295
311,1.1366475143642267,1.0,0.016036379429123126,0.013656424348405362
312,1.139020734449163,1.0,0.02244239345424038,0.013656424348405362
313,1.1413939545340994,1.0,0.021563673997117103,0.013656424348405362
314,1.143642268298776,1.0,0.021606150045699737,0.018735948038970773
315,1.1460154883837124,1.0,0.026297120182647425,0.01532184195186943
316,1.1482638021483886,1.0,0.029141860866978488,0.016237821633774668
317,1.1502623032725454,1.0,0.030125251273577573,0.01532184195186943
318,1.1523857107169624,1.0,0.03289060003019304,0.018735948038970773
319,1.1547589308018986,1.0,0.03483096750655204,0.017070530435506704
320,1.1572570572070948,1.0,0.03772134411718578,0.02040136564243484
321,1.159630277292031,1.0,0.03967923271038978,0.02040136564243484
322,1.1620034973769673,1.0,0.04352919936659036,0.02040136564243484
323,1.1643767174619037,1.0,0.04635603407717464,0.022899492047630945
324,1.16674993754684,1.0,0.05023467257255916,0.026313598134732285
325,1.169123157631776,1.0,0.052232778712001035,0.027146306936464318
326,1.1714963777167124,1.0,0.054238581989478875,0.02964443334166042
327,1.1734948788408692,1.0,0.05709048303774602,0.027146306936464318
328,1.175743192605546,1.0,0.061013187648386404,0.03214255974685652
329,1.1781164126904822,1.0,0.06686787390605187,0.031309850945124486
330,1.1806145390956782,1.0,0.0679669441950808,0.033891248230493796
331,1.1829877591806146,1.0,0.07376287900834289,0.03555666583395786
332,1.1854858855858106,1.0,0.08160849078588772,0.038887501040886
333,1.1878591056707468,1.0,0.08745447725200993,0.04055291864435007
334,1.190357232075943,1.0,0.09053394013518486,0.04313431592971938
335,1.1927304521608793,1.0,0.09168154290509314,0.04563244233491548
336,1.1952285785660755,1.0,0.10049882720935865,0.04729785993837955
337,1.1972270796902325,1.0,0.10833579996223949,0.04729785993837955
338,1.1994753934549087,1.0,0.11340211698438529,0.04729785993837955
339,1.2019735198601047,1.0,0.12046049384148946,0.05237738362894496
340,1.2044716462653011,1.0,0.12744956607283048,0.05487551003414106
341,1.206969772670497,1.0,0.13162850435756254,0.0557082188358731
342,1.209467899075693,1.0,0.14062896029145738,0.059955033724706466
343,1.2118411191606295,1.0,0.14768484570651313,0.0607877425264385
344,1.2143392455658255,1.0,0.15882017376937296,0.06495128653509867
345,1.2168373719710217,1.0,0.16398148967938364,0.06836539262220002
346,1.219335498376218,1.0,0.17222755519106234,0.07336164543259222
347,1.2214589058206344,1.0,0.18233242889935847,0.07502706303605629
348,1.0,1.0,0.0004054163626043948,0.0010825214422516447
349,1.0,1.001945998540501,0.002027081813021974,0.0002502987755534602
350,1.0,1.0040136219897837,0.002027081813021974,0.00025081529402692573
351,1.0,1.006081245439066,0.002027081813021974,0.0019268772291696657
352,1.0,1.0081488688883484,0.0036487472634395527,0.0002518483309738567
353,1.0,1.010338117246412,0.0036487472634395527,0.0010937126758433972
354,1.0,1.0122841157869134,0.0012162490878131842,0.00025288136792078774
355,1.0,1.0144733641449768,0.0004054163626043948,0.00025342826983386883
356,1.0,1.016419362685478,0.0028379145382307638,0.0011002957544267813
357,1.0,1.0186086110435417,0.005270412713857132,0.00025446130678079986
358,1.0,1.020189734857699,0.004459579988648343,0.0002548562914958029
359,1.0,1.0222573583069812,0.002027081813021974,0.0011066155098668296
360,1.0,1.0243249817562639,0.0036487472634395527,0.0002558893284427339
361,1.0,1.0265142301143275,0.0036487472634395527,0.0019660110993945817
362,1.0,1.02858185356361,0.0028379145382307638,0.0011134619115935492
363,1.0,1.0306494770128922,0.0036487472634395527,0.0011157001583118995
364,1.0,1.0328387253709561,0.0036487472634395527,0.001978123963988008
365,1.0,1.0349063488202386,0.005270412713857132,0.0011203083133202684
366,1.0,1.0370955971783022,0.004459579988648343,0.002849875485626112
367,1.0,1.0391632206275847,0.0036487472634395527,0.001990236828581434
368,1.0,1.0408659693505231,0.004459579988648343,0.0045937127467380896
369,1.0,1.0429335927998056,0.0036487472634395527,0.00460283790643598
370,1.0,1.045001216249088,0.005270412713857132,0.0037417813555425754
371,1.0,1.0471904646071515,0.005270412713857132,0.006365634433868103
372,1.0,1.0493797129652154,0.0028379145382307638,0.003757459210384234
373,1.0,1.0514473364144976,0.005270412713857132,0.006391510996607404
374,1.0,1.0536365847725615,0.004459579988648343,0.005527446485192053
375,1.0,1.055704208221844,0.0028379145382307638,0.004659199186922951
376,1.0,1.0578934565799076,0.005270412713857132,0.006430695505898347
377,1.0,1.0600827049379713,0.0036487472634395527,0.00732674365141574
378,1.0,1.06178545366091,0.0036487472634395527,0.006454354077545708
379,1.0,1.0638530771101922,0.005270412713857132,0.008327270317958036
380,1.0,1.066042325468256,0.0028379145382307638,0.010119812232773851
381,1.0,1.0682315738263197,0.005270412713857132,0.013698697840723893
