x Psi11 Psi22 Psi4a4a Psi4s4s
0.0 5.114762517393278 1.0536857407163152 0.20380210671127402 0.002486970664927596
0.061224489795918366 11.232836202883021 1.4134384250631897 0.0 0.030889908505084288
0.12244897959183673 17.370212419650265 1.7740155290152617 0.0 0.059378588149827743
0.18367346938775508 23.54705792069083 2.1355946964856978 0.0 0.08817342604846423
0.24489795918367346 29.797234193513958 2.4984723016598083 0.0 0.11764233450925815
0.30612244897959184 36.168884572481176 2.863064143125596 0.0 0.14830201237272833
0.36734693877551017 42.72556408645009 3.2299067567446147 0.0 0.18082040809339706
0.42857142857142855 49.54812486985014 3.5996595559933584 0.0 0.21602076815459004
0.4897959183673469 56.7376118721941 3.9731080143724817 0.0 0.2548877116938295
0.5510204081632653 64.4194914253165 4.351168113556893 0.0 0.2985758158029438
0.6122448979591837 72.7496391796896 4.734892294030137 0.0 0.34842125935990764
0.673469387755102 81.92266850385973 5.125477162860358 0.0 0.405957161237962
0.7346938775510203 92.18340686351635 5.524273236970571 0.0 0.4729333669953717
0.7959183673469388 103.84265750582975 5.932797030790872 0.0 0.5513415935750205
0.8571428571428571 117.29886440527002 6.352745835770993 0.0 0.6434470426959786
0.9183673469387755 133.0680018047908 6.786015587298102 0.0 0.7518278512754186
0.9795918367346939 151.8250457255729 7.234722273785885 0.0 0.879424075090341
1.0408163265306123 174.4619228324355 7.7012274150806075 0.0 1.029598317552812
1.1020408163265305 202.16913504408424 8.188168225277606 0.0 1.2062106415910734
1.163265306122449 236.55173848199888 8.698493181471246 0.0 1.4137110685439087
1.2244897959183674 279.7956648552752 9.235503848408877 0.0 1.6572538118182791
1.2857142857142856 334.90855379933845 9.802903963792238 0.0 1.942838464548201
1.346938775510204 406.0719966141449 10.404856975326059 0.0 2.2774847246568712
1.4081632653061225 499.16211502358476 11.046053444986356 0.0 2.669448982890478
1.4693877551020407 622.5272272509121 11.731790006255869 0.0 3.128493331873724
1.530612244897959 788.1625079480484 12.468061885934137 0.0 3.666220425348285
1.5918367346938775 1000.0 13.26167139548635 0.0 4.296491323006573
1.653061224489796 1000.0 14.120355272426584 0.0 5.035948258987194
1.7142857142857142 1000.0 15.052934328057797 0.0 5.904670519732248
1.7755102040816326 1000.0 16.06948955642481 0.0 6.926999776279912
1.836734693877551 1000.0 17.181569708350562 0.0 8.132581914511906
1.8979591836734693 1000.0 18.402436368404086 0.0 9.557686490759577
1.9591836734693877 1000.0 19.747353834497485 0.0 11.246883555817305
2.020408163265306 1000.0 21.233932643023966 0.0 13.255182296608382
2.0816326530612246 1000.0 22.882537473875086 0.0 15.65076886981112
2.142857142857143 1000.0 24.716772493018425 0.0 18.518524863715996
2.204081632653061 1000.0 26.76406005063878 0.0 21.964567041240628
2.2653061224489797 1000.0 29.056332182307397 0.0 26.122128944402924
2.326530612244898 1000.0 31.63085872589167 0.0 31.15921329579647
2.387755102040816 1000.0 34.531241278573084 0.0 37.28859168291211
2.4489795918367347 1000.0 37.80860894325463 0.0 44.780929848122604
2.510204081632653 1000.0 41.52306019072038 0.0 53.982094282540025
2.571428571428571 1000.0 45.74540562466687 0.0 65.33607880445157
2.63265306122449 1000.0 50.5592795319388 0.0 79.41552114230726
2.693877551020408 1000.0 56.06370453479475 0.0 96.96252031645737
2.7551020408163263 1000.0 62.37621434009868 0.0 118.9435035256326
2.816326530612245 1000.0 69.6366656652328 0.0 146.6233528690176
2.877551020408163 1000.0 78.01190341264041 0.0 181.66607119959954
2.9387755102040813 1000.0 87.70148500466095 0.0 226.27221050974754
3.0 1000.0 98.94472299413174 0.0 283.36749815381097
