x Psi11 Psi22 Psi4a4a Psi4s4s
0.0 2.439454888092385e-07 0.5894954663299146 1.1167282376600696e-05 4.336808689942018e-07
0.061224489795918366 2.710505431213761e-07 2.2216811723652086 4.0549161250957866e-05 0.0
0.12244897959183673 2.168404344971009e-07 2.230465812047555 0.00019656585387162195 0.0
0.18367346938775508 2.439454888092385e-07 2.2599144777757374 0.001246615657923833 0.0
0.24489795918367346 2.439454888092385e-07 2.313038649504051 0.009562012640018658 4.336808689942018e-07
0.30612244897959184 2.439454888092385e-07 2.370104112969784 0.0707643579150874 4.336808689942018e-07
0.36734693877551017 2.710505431213761e-07 2.4273916210404423 0.3172011264762631 4.336808689942018e-07
0.42857142857142855 2.439454888092385e-07 2.484568106808638 0.6566344690206449 4.336808689942018e-07
0.4897959183673469 2.710505431213761e-07 2.5419666371817584 0.8918976668326195 0.0
0.5510204081632653 2.710505431213761e-07 2.6010305020918167 1.1072809336098999 4.336808689942018e-07
0.6122448979591837 2.710505431213761e-07 2.659206188582175 1.3515299990274343 4.336808689942018e-07
0.673469387755102 2.710505431213761e-07 2.717825964282383 1.6237011735142914 4.336808689942018e-07
0.7346938775510203 2.710505431213761e-07 2.7768898291924415 1.919631120728127 4.336808689942018e-07
0.7959183673469388 2.981555974335137e-07 2.83728596173205 2.238986773761553 8.673617379884035e-07
0.8571428571428571 2.981555974335137e-07 2.8967939158519584 2.5800472869264013 4.336808689942018e-07
0.9183673469387755 2.981555974335137e-07 2.958078226811267 2.9433122605837525 4.336808689942018e-07
0.9795918367346939 2.981555974335137e-07 3.0193625377705757 3.3308911184803947 4.336808689942018e-07
1.0408163265306123 3.2526065174565133e-07 3.0806468487298844 3.738342968517827 8.673617379884035e-07
1.1020408163265305 2.981555974335137e-07 3.142375248899043 4.169331546677313 8.673617379884035e-07
1.163265306122449 3.2526065174565133e-07 3.206324095117452 4.622746629934227 4.336808689942018e-07
1.2244897959183674 3.2526065174565133e-07 3.268940673706311 5.098144129078719 4.336808689942018e-07
1.2857142857142856 3.5236570605778894e-07 3.33288951992472 5.595968133320639 4.336808689942018e-07
1.346938775510204 3.5236570605778894e-07 3.397282455352979 6.115108419635362 4.336808689942018e-07
1.4081632653061225 3.5236570605778894e-07 3.4630076584107883 6.657341344862289 8.673617379884035e-07
1.4693877551020407 3.5236570605778894e-07 3.530509218307998 7.225331444260519 4.336808689942018e-07
1.530612244897959 3.5236570605778894e-07 3.595346242946107 7.807976487583801 4.336808689942018e-07
1.5918367346938775 3.5236570605778894e-07 3.6637359812630166 8.417266883498087 4.336808689942018e-07
1.653061224489796 3.5236570605778894e-07 3.730349362740526 9.051426275163976 8.673617379884035e-07
1.7142857142857142 4.0657581468206416e-07 3.800515457896836 9.705125592063268 4.336808689942018e-07
1.7755102040816326 4.0657581468206416e-07 3.866240660954645 10.382805726294464 8.673617379884035e-07
1.836734693877551 3.7947076036992655e-07 3.936406756110955 11.080913964178762 8.673617379884035e-07
1.8979591836734693 4.0657581468206416e-07 4.008349208106665 11.803003019394964 8.673617379884035e-07
1.9591836734693877 3.7947076036992655e-07 4.078515303262975 12.54996107036277 8.673617379884035e-07
2.020408163265306 4.336808689942018e-07 4.154898647357186 13.301360013429075 8.673617379884035e-07
2.0816326530612246 4.336808689942018e-07 4.226841099352896 14.091838806962187 8.673617379884035e-07
2.142857142857143 4.336808689942018e-07 4.296119016089506 14.907186596246902 8.673617379884035e-07
2.204081632653061 4.607859233063394e-07 4.371614181764016 15.74207431076502 8.673617379884035e-07
2.2653061224489797 4.336808689942018e-07 4.447997525858227 16.60360737787414 8.673617379884035e-07
2.326530612244898 4.607859233063394e-07 4.519939977853937 17.486456727056066 8.673617379884035e-07
2.387755102040816 4.607859233063394e-07 4.604316927725449 18.394175071989594 4.336808689942018e-07
2.4489795918367347 4.607859233063394e-07 4.675371201301459 19.305446130601922 8.673617379884035e-07
2.510204081632653 4.607859233063394e-07 4.7482018317168695 20.243362541805254 8.673617379884035e-07
2.571428571428571 4.87890977618477e-07 4.829914246329281 21.220358803475392 8.673617379884035e-07
2.63265306122449 4.87890977618477e-07 4.906297590423492 22.211565919860732 1.3010426069826053e-06
2.693877551020408 4.87890977618477e-07 4.984457291357103 23.224089318318875 8.673617379884035e-07
2.7551020408163263 4.87890977618477e-07 5.064393349130114 24.293456135637825 1.3010426069826053e-06
2.816326530612245 5.421010862427522e-07 5.146105763742526 25.345059384562774 1.3010426069826053e-06
2.877551020408163 5.149960319306146e-07 5.224265464676137 26.414426201881724 1.3010426069826053e-06
2.9387755102040813 5.421010862427522e-07 5.305977879288548 27.52642558334628 1.3010426069826053e-06
3.0 5.149960319306146e-07 5.39124300757976 28.65263581952604 1.3010426069826053e-06
