x Psi11 Psi22 Psi4a4a Psi4s4s
0.0 8.514196460022912 1.9591919563386134e-07 0.19238666247423994 0.06034390820779854
0.061224489795918366 2.921323437915044 1.9606912798024097e-07 0.05951059277307389 0.06022627405397452
0.12244897959183673 2.460079387957713 1.965189701948865e-07 0.025710399987970235 0.1000808867960721
0.18367346938775508 2.2634882963097107 1.9726886050479202e-07 0.01530209882663694 0.8196964280997522
0.24489795918367346 2.1368118265547364 1.983190381802452e-07 0.010593817316294791 1.5202583200938704
0.30612244897959184 2.034132889352987 1.9966985649724163e-07 0.0079970863404318 3.1289311142467655
0.36734693877551017 1.9414354062239347 2.0132180016203025e-07 0.006385469984083983 4.436026564826409
0.42857142857142855 1.8542179528918161 2.0327550653771047e-07 0.0053047151029915396 3.8652536152581383
0.4897959183673469 1.7712232669366768 2.0553178990629626e-07 0.004539813171934856 3.0734552852453088
0.5510204081632653 1.692302387591591 2.0809166794271285e-07 0.003977043064714782 2.4630085503058994
0.6122448979591837 1.6176140687385288 2.1095638956962683e-07 0.00355118186805082 2.015874787288609
0.673469387755102 1.5473248812361333 2.1412746339948486e-07 0.00322248503797426 1.6842555689301788
0.7346938775510203 1.481511822062743 2.1760668604510172e-07 0.002965617551589232 1.4329017155825738
0.7959183673469388 1.4201470631406856 2.2139616968295447e-07 0.002763919492008528 1.2383191393035424
0.8571428571428571 1.3631131478340055 2.2549836837352952e-07 0.0026062655813681866 1.0848432480466257
0.9183673469387755 1.3102263429950705 2.299161027705169e-07 0.002485283808104884 0.9618091847553708
0.9795918367346939 1.2612590989559171 2.34652582976363e-07 0.002396341258012505 0.861777791246613
1.0408163265306123 1.215958559084457 2.397114294185039e-07 0.002337004312222961 0.7794386751715651
1.1020408163265305 1.1740606521201302 2.4509669172342993e-07 0.0023068330709875443 0.7109211293677491
1.163265306122449 1.1353002958326113 2.5081286565143146e-07 0.0023074585968314966 0.6533509859884546
1.2244897959183674 1.0994185098033427 2.568649082223024e-07 0.002342953667225889 0.6045586012612906
1.2857142857142856 1.066167200053593 2.632582512116627e-07 0.00242055963950341 0.5628819407939563
1.346938775510204 1.0353122388571525 2.6999881323030285e-07 0.0025518722805945226 0.527030962676169
1.4081632653061225 1.0066353094268785 2.77093010617189e-07 0.002754578815891942 0.4959924181679766
1.4693877551020407 0.9799348533510468 2.845477673829276e-07 0.003054633356367147 0.46896186498962056
1.530612244897959 0.9550263589414069 2.9237052443719564e-07 0.0034879521817820646 0.44529435418566893
1.5918367346938775 0.9317421595411431 3.0056924832329365e-07 0.004098450861450368 0.4244681539731463
1.653061224489796 0.9099308661387748 3.0915243966780283e-07 0.004924958253117135 0.40605771911929583
1.7142857142857142 0.8894565310568889 3.1812914153519423e-07 0.005968032267290303 0.38971331131460224
1.7755102040816326 0.8701976224549443 3.2750894785763154e-07 0.007147848507151102 0.37514546700376683
1.836734693877551 0.852045877843912 3.3730201209036764e-07 0.008310119934957512 0.3621130408636094
1.8979591836734693 0.8349050954181546 3.4751905622386164e-07 0.009315657378904036 0.3504139161853396
1.9591836734693877 0.8186899129721281 3.5817138026570324e-07 0.010122389476642693 0.3398777249084595
2.020408163265306 0.8033246148602367 3.692708722889193e-07 0.010771811299823405 0.3303600965721628
2.0816326530612246 0.7887419979863515 3.80830019128578e-07 0.011330914601943617 0.3217380808686049
2.142857142857143 0.7748823186301288 3.928619177957286e-07 0.01185693343397025 0.3139064786085797
2.204081632653061 0.7616923335443161 4.053802876667308e-07 0.012389980374415865 0.30677488136150677
2.2653061224489797 0.7491244415932208 4.1839948349676197e-07 0.012956894178773137 0.3002652680346177
2.326530612244898 0.7371359264673816 4.3193450929863393e-07 0.013576425221155567 0.2943100421893086
2.387755102040816 0.725688296741724 4.4600103312189136e-07 0.01426298764367635 0.2888504204251351
2.4489795918367347 0.714746716639439 4.6061540276226687e-07 0.015028898624169944 0.2838351021370902
2.510204081632653 0.7042795191269947 4.7579466242784155e-07 0.01588555616028488 0.27921916610758163
2.571428571428571 0.6942577921620313 4.915565703855192e-07 0.016843925956728328 0.27496315097866186
2.63265306122449 0.6846550288083048 5.07919617609501e-07 0.017914546293839397 0.27103228556642633
2.693877551020408 0.6754468323058195 5.249030474522875e-07 0.019107138314076497 0.26739584188816823
2.7551020408163263 0.666610667861139 5.425268763581185e-07 0.020429838121770613 0.26402658915992194
2.816326530612245 0.6581256537630653 5.608119156387054e-07 0.02188803998544751 0.26090033124790396
2.877551020408163 0.6499723853303487 5.797797943314061e-07 0.023482855968738964 0.2579955133914314
2.9387755102040813 0.6421327860909167 5.9945298316069e-07 0.025209262167747888 0.25529288665975836
3.0 0.6345899814319668 6.198548196246483e-07 0.02705412006870371 0.25277522071438424
