x Psi11 Psi22 Psi4a4a Psi4s4s
0.0 4.024319072426508 4.87890977618477e-07 0.0023592239273284576 0.011297603477733453
0.061224489795918366 10.160872143671895 4.87890977618477e-07 0.0014259426972529354 0.03505138887471837
0.12244897959183673 12.863266007911989 4.87890977618477e-07 0.0008738669510233166 0.1075112221471386
0.18367346938775508 15.765166949677223 4.607859233063394e-07 0.0005434021288497348 0.29638097531758945
0.24489795918367346 18.882673202824662 4.87890977618477e-07 0.000343908929112402 0.6600900381847907
0.30612244897959184 22.222224060897133 4.87890977618477e-07 0.0002220446049250313 1.1304707170367578
0.36734693877551017 25.790036772832536 5.149960319306146e-07 0.0001457167719820518 1.5640821970919205
0.42857142857142855 29.592328587568772 4.87890977618477e-07 9.80118763926896e-05 1.9255153027586402
0.4897959183673469 33.61755318564974 4.87890977618477e-07 6.678685382510707e-05 2.263023102244688
0.5510204081632653 37.87903324337094 5.149960319306146e-07 4.640385298237959e-05 2.6169066913439565
0.6122448979591837 42.39097961544758 5.692061405548898e-07 3.252606517456513e-05 3.0015989693765732
0.673469387755102 47.130299662967445 5.421010862427522e-07 2.3418766925686896e-05 3.4152680683519065
0.7346938775510203 52.12896780903975 5.149960319306146e-07 1.691355389077387e-05 3.8562486537330187
0.7959183673469388 57.38343133998569 5.421010862427522e-07 1.3010426069826053e-05 4.325206859334685
0.8571428571428571 62.875926687411265 5.421010862427522e-07 9.540979117872439e-06 4.818367926873179
0.9183673469387755 68.59934842395887 5.692061405548898e-07 7.37257477290143e-06 5.333955499509102
0.9795918367346939 74.55724926330731 5.963111948670274e-07 6.071532165918825e-06 5.8757443355261785
1.0408163265306123 80.75318191913539 5.692061405548898e-07 5.204170427930421e-06 6.442402167294858
1.1020408163265305 87.16938282304909 5.421010862427522e-07 3.903127820947816e-06 7.0317085487658915
1.163265306122449 93.84137911183643 5.963111948670274e-07 3.469446951953614e-06 7.645439836778678
1.2244897959183674 100.0 6.23416249179165e-07 2.6020852139652106e-06 8.280487406864268
1.2857142857142856 100.0 5.692061405548898e-07 2.168404344971009e-06 8.951950292157562
1.346938775510204 100.0 6.23416249179165e-07 2.168404344971009e-06 9.630518604808458
1.4081632653061225 100.0 6.505213034913027e-07 1.734723475976807e-06 10.344614054247359
1.4693877551020407 100.0 6.505213034913027e-07 1.3010426069826053e-06 11.080913964178762
1.530612244897959 100.0 6.505213034913027e-07 8.673617379884035e-07 11.84119469144207
1.5918367346938775 100.0 6.505213034913027e-07 8.673617379884035e-07 12.62900894971608
1.653061224489796 100.0 6.505213034913027e-07 8.673617379884035e-07 13.438139490062895
1.7142857142857142 100.0 6.776263578034403e-07 4.336808689942018e-07 14.271250847741612
1.7755102040816326 100.0 6.776263578034403e-07 8.673617379884035e-07 15.141665699047735
1.836734693877551 100.0 6.776263578034403e-07 4.336808689942018e-07 16.03162047558726
1.8979591836734693 100.0 7.047314121155779e-07 8.673617379884035e-07 16.93933882052079
1.9591836734693877 100.0 6.776263578034403e-07 1.3010426069826053e-06 17.87725523172412
2.020408163265306 100.0 7.047314121155779e-07 0.0 18.832935211321455
2.0816326530612246 100.0 7.047314121155779e-07 4.336808689942018e-07 19.815260543509794
2.142857142857143 100.0 7.047314121155779e-07 0.0 20.829560298807337
2.204081632653061 100.0 7.318364664277155e-07 4.336808689942018e-07 21.870505406695884
2.2653061224489797 100.0 7.318364664277155e-07 4.336808689942018e-07 22.936319510336034
2.326530612244898 100.0 7.589415207398531e-07 4.336808689942018e-07 24.012791755012586
2.387755102040816 100.0 7.860465750519907e-07 4.336808689942018e-07 25.124791136477143
2.4489795918367347 100.0 7.860465750519907e-07 4.336808689942018e-07 26.2474486589781
2.510204081632653 100.0 7.860465750519907e-07 4.336808689942018e-07 27.423396886661067
2.571428571428571 100.0 7.860465750519907e-07 0.0 28.58513425962883
2.63265306122449 100.0 8.131516293641283e-07 4.336808689942018e-07 29.800162337778602
2.693877551020408 100.0 8.131516293641283e-07 0.0 31.022295843285974
2.7551020408163263 100.0 8.402566836762659e-07 0.0 32.301272767654154
2.816326530612245 100.0 8.402566836762659e-07 4.336808689942018e-07 33.580249692022335
2.877551020408163 100.0 8.402566836762659e-07 0.0 34.87343747110572
2.9387755102040813 100.0 8.673617379884035e-07 4.336808689942018e-07 36.209257814334705
3.0 100.0 8.944667923005412e-07 4.336808689942018e-07 37.559289012278896
