x Psi11 Psi22 Psi4a4a Psi4s4s
0.0 1.8838429973931476 0.13278284528453585 0.07219569285857837 0.05426935302545201
0.061224489795918366 3.3245138113940604 0.14152107665728267 0.08774804156040669 0.680971768539679
0.12244897959183673 4.771146340983722 0.15029404274612618 0.10331225547949793 1.3083034232306365
0.18367346938775508 6.225830392850254 0.1591022021552682 0.11888912927386028 1.9378646180289514
0.24489795918367346 7.692059814649257 0.16794631934163975 0.1344799875243412 2.5723359328720026
0.30612244897959184 9.17475751634053 0.17682746484790643 0.15008668508483936 3.215509686052183
0.36734693877551017 10.680322960942847 0.18574701571003566 0.16571160774607394 3.872350243658416
0.42857142857142855 12.216710073246528 0.1947066560883928 0.18135767331722935 4.549093901601902
0.4897959183673469 13.793544201793713 0.20370837817151108 0.19702833323013058 5.253400480296999
0.5510204081632653 15.422287847395356 0.21275448340193576 0.21272757477112464 5.994571024779467
0.6122448979591837 17.116466456041316 0.2218475840738864 0.22845992404658547 6.783849368521242
0.673469387755102 18.891967806331934 0.23099060535294152 0.24423044978896724 7.634830159920567
0.7346938775510203 20.76743157994901 0.24018678776852795 0.2600447681116439 8.564002755816665
0.7959183673469388 22.764749819601015 0.24943969023072862 0.2759090483224369 9.591469831402282
0.8571428571428571 24.909704457514547 0.25875319362381066 0.29183001990778423 10.741892583873703
0.9183673469387755 27.232775345888406 0.2681315050299447 0.3078149808020037 12.045732347566965
0.9795918367346939 29.77016178560853 0.27757916263786203 0.3238718070590705 13.540883176878829
1.0408163265306123 32.5650731697557 0.2871010413926781 0.3400089640478466 15.274824179194818
1.1020408163265305 35.66936103681844 0.2967023594448478 0.35623551929578273 17.3074679489768
1.163265306122449 39.14558693194794 0.30638868545820175 0.3725611571108435 19.71494792451787
1.2244897959183674 43.06964987413085 0.31616594683929095 0.3889961951168168 22.594680920338185
1.2857142857142856 47.534136495197274 0.3260404389528434 0.40555160284333935 26.07217323862588
1.346938775510204 52.65260960578371 0.3360188353910475 0.4222390225189368 30.31022689491241
1.4081632653061225 58.56512198355388 0.3461081993676484 0.4390707922232408 35.52147211838543
1.4693877551020407 65.44533844481005 0.3563159963114968 0.4560599715633432 41.98554136873818
1.530612244897959 73.50978038797773 0.36665010773825785 0.4732203700490847 50.0727655383919
1.5918367346938775 83.0298865637801 0.3771188464835137 0.49056657835301587 60.277100651346586
1.653061224489796 94.34783106745512 0.3877309733854907 0.5081140026529214 73.26221380793457
1.7142857142857142 107.89738186527318 0.39849571551116825 0.5258789022682392 89.9264704442691
1.7755102040816326 124.23155981985633 0.40942278602561694 0.543878430816568 111.495280163952
1.836734693877551 144.0595257398154 0.4205224058110989 0.5621306811328353 139.65335644487976
1.8979591836734693 168.2960634578805 0.4318053269498209 0.5806547342117351 176.73568130426304
1.9591836734693877 198.12835993954135 0.4432828581922786 0.5994707124538697 226.00553421492864
2.020408163265306 235.10668444849722 0.45496689254195305 0.6185998375178093 292.06275224716404
2.0816326530612246 281.2682970193344 0.46686993709676944 0.6380644931041688 381.4485065318612
2.142857142857143 339.3078571047523 0.4790051452982657 0.6578882930239951 503.54929861930145
2.204081632653061 412.81333253031596 0.4913863517509335 0.6780961549324496 671.9607820214535
2.2653061224489797 506.5947946827373 0.5040281097867564 0.6987143801401866 906.5649450743273
2.326530612244898 627.1458442131916 0.5169457319636727 0.7197707399492249 1000.0
2.387755102040816 783.2957520113473 0.5301553337016329 0.7412945689977384 1000.0
2.4489795918367347 987.137813218257 0.5436738802762127 0.763316866139365 1000.0
2.510204081632653 1000.0 0.5575192374074861 0.7858704034276764 1000.0
2.571428571428571 1000.0 0.5717102257012208 0.8089898438257221 1000.0
2.63265306122449 1000.0 0.5862666792205244 0.832711868314464 1000.0
2.693877551020408 1000.0 0.6012095084890474 0.8570753131328874 1000.0
2.7551020408163263 1000.0 0.6165607682518794 0.8821213179471113 1000.0
2.816326530612245 1000.0 0.6323437303475566 0.9078934858164367 1000.0
2.877551020408163 1000.0 0.648582962074334 0.9344380559015888 1000.0
2.9387755102040813 1000.0 0.6653044104663043 0.9618040899450718 1000.0
3.0 1000.0 0.6825354929303018 0.990043673646276 1000.0
