x Psi11 Psi22 Psi4a4a Psi4s4s
0.0 12.614772862706317 0.00010643810911854206 84.68251408376778 0.035519742517315295
0.061224489795918366 15.799036992276708 0.00010644472383264049 4.644064694918091 0.035382243578261204
0.12244897959183673 24.296400909250956 0.00010646456814248591 5.235599253816764 0.034979877167627134
0.18367346938775508 19.56534447999516 0.00010649764255147274 5.295058712898497 0.03434100520030324
0.24489795918367346 15.252156475420083 0.00010654394790106782 4.235736990065827 0.03350689464875775
0.30612244897959184 12.387738215191849 0.00010660348537451713 3.4425179948622517 0.0325249340211169
0.36734693877551017 10.389650817647887 0.00010667625650201602 2.8887359334637353 0.03144233873926713
0.42857142857142855 8.922035038690115 0.00010676226316733027 2.4871844432977226 0.03030160051151507
0.4897959183673469 7.79928545217718 0.00010686150761584 2.1842106199740328 0.02913802374003191
0.5510204081632653 6.912631517599101 0.00010697399246398826 1.9479757281323677 0.027979029326347094
0.6122448979591837 6.194546223747618 0.00010709972071009509 1.7588198768260819 0.026844634494915896
0.673469387755102 5.601019739999481 0.00010723869574650806 1.604045520749462 0.02574853851528912
0.7346938775510203 5.102187261361153 0.00010739092137304858 1.4751163724238947 0.024699397947201815
0.7959183673469388 4.677085073245971 0.00010755640181171072 1.3660935667210168 0.023702044147833983
0.8571428571428571 4.310568651288028 0.00010773514172256799 1.2727230883206209 0.022758526807826345
0.9183673469387755 3.9914236217382646 0.00010792714622083553 1.191880843555508 0.021868950228852435
0.9795918367346939 3.711165356372765 0.00010813242089503999 1.121222631007477 0.02103211318901947
1.0408163265306123 3.4632520254122516 0.00010835097182623767 1.0589561471473659 0.02024598194592266
1.1020408163265305 3.242554510952547 0.00010858280560822641 1.0036882402556695 0.019508030301982674
1.163265306122449 3.0449907315037428 0.00010882792936869002 0.9543200146026032 0.01881547811453263
1.2244897959183674 2.8672680054268533 0.00010908635079121597 0.9099732057749 0.01816545447959288
1.2857142857142856 2.706698081657952 0.0001093580781381216 0.8699374953793717 0.01755510626633925
1.346938775510204 2.5610620709721177 0.00010964312027402782 0.8336321544450691 0.016981667705667444
1.4081632653061225 2.4285102868693382 0.00010994148669011292 0.800577684205471 0.016442502659732093
1.4693877551020407 2.3074869215758005 0.00011025318752898518 0.770374555022417 0.015935128025285506
1.530612244897959 2.1966726609390763 0.00011057823361010625 0.7426870649019123 0.015457224331341508
1.5918367346938775 2.0949404383402457 0.00011091663645570328 0.7172309434832476 0.015006637827513467
1.653061224489796 2.001320935896388 0.00011126840831710237 0.6937637318388268 0.014581377078115116
1.7142857142857142 1.9149754029211468 0.00011163356220142492 0.6720772438290152 0.014179606156894715
1.7755102040816326 1.8351740284067801 0.00011201211189857729 0.6519916053122821 0.013799635881995235
1.836734693877551 1.7612785730560716 0.0001124040720084802 0.6333505013068921 0.01343991406739955
1.8979591836734693 1.6927283001477889 0.00011280945796847289 0.6160173564193365 0.01309901544158688
1.9591836734693877 1.6290284849428218 0.00011322828608083461 0.599872242466097 0.012775631656870047
2.020408163265306 1.5697409574114973 0.00011366057354037105 0.5848093572237114 0.012468561655353835
2.0816326530612246 1.514476261836756 0.00011410633846200676 0.5707349550786937 0.012176702549191223
2.142857142857143 1.4628871124611516 0.00011456559990833477 0.5575656377494914 0.011899041099220386
2.204081632653061 1.4146628959679302 0.00011503837791707322 0.5452269338198078 0.01163464582677506
2.2653061224489797 1.3695250256877416 0.00011552469352838228 0.5336521113906645 0.0113826597611289
2.326530612244898 1.3272229936161921 0.00011602456881199636 0.5227811800351269 0.011142293804469195
2.387755102040816 1.2875309979326333 0.00011653802689413048 0.5125600473662055 0.010912820683837705
2.4489795918367347 1.2502450481379381 0.0001170650919841218 0.5029398025898228 0.010693569452550133
2.510204081632653 1.2151804689428185 0.00011760578940076995 0.4938761049132606 0.010483920500404736
2.571428571428571 1.1821697389401697 0.00011816014559834333 0.4853286589869639 0.010283301031251454
2.63265306122449 1.1510606118526143 0.00011872818819221891 0.47726076295125386 0.010091180967338369
2.693877551020408 1.1217144774833325 0.00011930994598413114 0.46963891734776475 0.009907069241672598
2.7551020408163263 1.0940049269601446 0.00011990544898700176 0.46243248529587366 0.009730510442014454
2.816326530612245 1.0678164928627012 0.0001205147284493298 0.45561339604721784 0.009561081772782264
2.877551020408163 1.043043539675949 0.00012113781687912251 0.4491558854084068 0.009398390303895507
2.9387755102040813 1.0195892839617153 0.00012177474806734894 0.44303626763434334 0.009242070478301462
3.0 0.9973649268709108 0.00012242555711090416 0.4372327342969472 0.009091781852541557
