x Psi11 Psi22
3.0 1.1718189538964317e-05 0.0450718748398273
4.979591836734694 1.828540764850945e-05 0.06080064410572304
6.959183673469388 2.878764956097547e-05 0.07944295410000607
8.938775510204083 4.553603125253328e-05 0.10093847292484302
10.918367346938776 7.198314735709088e-05 0.12520261057355142
12.89795918367347 0.00011300263269159366 0.1521533776597671
14.877551020408164 0.00017494001546757546 0.18172503153534877
16.857142857142858 0.00026514129458625387 0.2138719904173375
18.836734693877553 0.0003906778595960248 0.24856718889790613
20.816326530612248 0.0005562788373019775 0.2857980945762672
22.79591836734694 0.0007620961422215481 0.32556233793483264
24.775510204081634 0.0010025284642556725 0.3678639043258767
26.75510204081633 0.0012672563725444296 0.41271020891961085
28.73469387755102 0.0015445598709156636 0.4601100471426471
30.714285714285715 0.0018255657725265901 0.5100722754261154
32.69387755102041 0.0021075165269097643 0.5626050432029858
34.673469387755105 0.002394911302749236 0.617715411529501
36.6530612244898 0.0026986717183139354 0.6754092254833028
38.632653061224495 0.0030342989595286292 0.7356911413193177
40.61224489795919 0.003420002806219048 0.7985647388240797
42.59183673469388 0.0038753489716179387 0.8640326725207835
44.57142857142858 0.004420525979698557 0.9320968325353286
46.55102040816327 0.005076065233486066 1.0027584980184545
48.53061224489796 0.005862737789485128 1.0760184741720256
50.51020408163266 0.0068013289795475764 1.1518772091880392
52.48979591836735 0.007912083446762681 1.2303348906256224
54.46938775510204 0.009215178352796394 1.311391522571975
56.44897959183673 0.010796123980137289 1.3950469858402401
58.42857142857143 0.018238286495402503 1.4813010837808154
60.40816326530612 0.28539369049240304 1.5701535762676135
62.38775510204081 0.8457468560993596 1.6616042042102703
64.36734693877551 1.4027527070905532 1.7556527066482288
66.34693877551021 2.2115100176982825 1.8522988321614398
68.32653061224491 3.2940784138186054 1.951542346017328
70.3061224489796 4.679624751450986 2.0533830341937245
72.28571428571429 6.389382378217769 2.1578207051714684
74.26530612244899 8.435093680705345 2.264855190183266
76.24489795918367 10.82036173126728 2.374486342439051
78.22448979591837 13.542730850895234 2.4867140357134794
80.20408163265307 16.5959056359236 2.6015381625762157
82.18367346938776 19.971708626754186 2.7189586324577086
84.16326530612245 23.661575706107946 2.8389753696938405
86.14285714285715 27.65755069784417 2.961588311632032
88.12244897959184 31.95284085086063 3.0867974068586137
90.10204081632654 36.542038101125065 3.214602613574527
92.08163265306123 41.42111519289838 3.3450038981412096
94.06122448979592 46.5872893414453 3.478001233784212
96.04081632653062 52.038822636356485 3.6135945994681844
98.02040816326532 57.77480565423333 3.751783978913197
100.0 63.794952250198136 3.8925693597555577
