x Psi11 Psi22
3.0 0.00039516587149265615 3.7734948945693564e-05
4.979591836734694 0.0003959990945846353 3.727710131837211e-05
6.959183673469388 0.0003968435845808085 3.682413990665583e-05
8.938775510204083 0.00039769936865116336 3.637606251888435e-05
10.918367346938776 0.0003985664665792223 3.593286673028689e-05
12.89795918367347 0.0003994448906144182 3.54945498699539e-05
14.877551020408164 0.00040033464533634693 3.506110900731015e-05
16.857142857142858 0.0004012357275315081 3.4632540938083385e-05
18.836734693877553 0.00040214812608309515 3.420884216976332e-05
20.816326530612248 0.00040307182187430013 3.379000890653556e-05
22.79591836734694 0.0004040067877056764 3.337603703369651e-05
24.775510204081634 0.0004049529882269169 3.296692210153688e-05
26.75510204081633 0.00040591037988354687 3.2562659308693636e-05
28.73469387755102 0.00040687891087878126 3.21632434849664e-05
30.714285714285715 0.00040785852115094297 3.176866907359623e-05
32.69387755102041 0.0004088491423666276 3.137893011300916e-05
34.673469387755105 0.00040985069792989136 3.099402021802246e-05
36.6530612244898 0.0004108631030075595 3.0613932560519393e-05
38.632653061224495 0.0004118862645708069 3.0238659849592955e-05
40.61224489795919 0.00041292008145303805 2.9868194311168263e-05
42.59183673469388 0.00041396444442406944 2.9502527667107464e-05
44.57142857142858 0.0004150192362805396 2.9141651113809297e-05
46.55102040816327 0.000416084331952468 2.8785555300313483e-05
48.53061224489796 0.00041715959862575596 2.843423030592304e-05
50.51020408163266 0.0004182448958804213 2.8087665617361596e-05
52.48979591836735 0.00041934007584428884 2.774585010548201e-05
54.46938775510204 0.0004204449833617842 2.7408772001548604e-05
56.44897959183673 0.00042155945617746885 2.7076418873114335e-05
58.42857142857143 0.0004226833251338692 2.6748777599520034e-05
60.40816326530612 0.0004238164143831085 2.6425834347043984e-05
62.38775510204081 0.0004249585416118034 2.610757454373301e-05
64.36734693877551 0.0004261095182786614 2.57939828539498e-05
66.34693877551021 0.00042726914986414646 2.548504315267497e-05
68.32653061224491 0.00042843723613155766 2.518073849960448e-05
70.3061224489796 0.00042961357139880736 2.4881051113086143e-05
72.28571428571429 0.00043079794482018554 2.4585962343945003e-05
74.26530612244899 0.00043199014067734 2.4295452649248233e-05
76.24489795918367 0.0004331899386786721 2.4009501566064533e-05
78.22448979591837 0.00043439711426633413 2.3728087685277842e-05
80.20408163265307 0.00043561143893002874 2.3451188625518914e-05
82.18367346938776 0.0004368326805266867 2.317878100727997e-05
84.16326530612245 0.00043806060360524363 2.2910840427285618e-05
86.14285714285715 0.00043929496973556226 2.2647341433193186e-05
88.12244897959184 0.0004405355378406881 2.238825749870277e-05
90.10204081632654 0.0004417820645314995 2.2133560999159328e-05
92.08163265306123 0.00044303430444292066 2.1883223187734757e-05
94.06122448979592 0.0004442920105707954 2.1637214172280398e-05
96.04081632653062 0.00044555493460855084 2.139550289294607e-05
98.02040816326532 0.0004468228272828427 2.115805710066383e-05
100.0 0.0004480954386872757 2.0924843336600354e-05
