x Psi11 Psi22
3.0 9.282151351448039e-06 1.5523497767117147e-10
4.979591836734694 1.8063824266676506e-05 1.552359632715453e-10
6.959183673469388 3.466277655891579e-05 1.5523694886428328e-10
8.938775510204083 6.517367960812343e-05 1.5523793444938288e-10
10.918367346938776 0.0001191543847644198 1.552389200268429e-10
12.89795918367347 0.0002099358907737436 1.5523990559665775e-10
14.877551020408164 0.00035301197596391073 1.552408911588244e-10
16.857142857142858 0.0005612879170819002 1.5524187671334218e-10
18.836734693877553 0.0008378143490631651 1.5524286226020523e-10
20.816326530612248 0.0011700815948726456 1.5524384779941312e-10
22.79591836734694 0.0015314746508528975 1.5524483333095782e-10
24.775510204081634 0.001891209272165202 1.5524581885484082e-10
26.75510204081633 0.0022268589862473394 1.5524680437105657e-10
28.73469387755102 0.0025316039721298275 1.5524778987960196e-10
30.714285714285715 0.0028135686992291215 1.5524877538047636e-10
32.69387755102041 0.0030904455359846953 1.5524976087367165e-10
34.673469387755105 0.0033838604364241093 1.552507463591896e-10
36.6530612244898 0.0037158460144618 1.5525173183702213e-10
38.632653061224495 0.00410758441144598 1.5525271730717108e-10
40.61224489795919 0.004579631463219858 1.5525370276963062e-10
42.59183673469388 0.00515282276072368 1.5525468822439756e-10
44.57142857142858 0.00584936461748284 1.5525567367146662e-10
46.55102040816327 0.006693885988611935 1.5525665911083962e-10
48.53061224489796 0.007714387176059711 1.552576445425078e-10
50.51020408163266 0.00894309046131251 1.5525862996647387e-10
52.48979591836735 0.010417216146446397 1.5525961538272888e-10
54.46938775510204 0.012179702811208254 1.5526060079127288e-10
56.44897959183673 0.014279877786766966 1.5526158619210216e-10
58.42857142857143 0.016774069572938914 1.5526257158521403e-10
60.40816326530612 0.019726140897341423 1.5526355697060507e-10
62.38775510204081 0.02320791058062694 1.5526454234826968e-10
64.36734693877551 0.027299425243342734 1.5526552771820725e-10
66.34693877551021 0.03208903902820918 1.5526651308041433e-10
68.32653061224491 0.037673261568611706 1.5526749843488593e-10
70.3061224489796 0.04415634156775729 1.552684837816209e-10
72.28571428571429 0.05164956507427408 1.5526946912061634e-10
74.26530612244899 0.06027026280955261 1.5527045445186645e-10
76.24489795918367 0.07014053838864467 1.5527143977537076e-10
78.22448979591837 0.08138574756919556 1.5527242509112325e-10
80.20408163265307 0.09413277630921554 1.552734103991236e-10
82.18367346938776 0.10850818086608384 1.5527439569936894e-10
84.16326530612245 0.12463626483361813 1.5527538099185304e-10
86.14285714285715 0.14263717449674262 1.5527636627657323e-10
88.12244897959184 0.16262509431482217 1.5527735155352834e-10
90.10204081632654 0.1847066186017613 1.5527833682271337e-10
92.08163265306123 0.2089793641959949 1.5527932208412744e-10
94.06122448979592 0.23553087336669018 1.5528030733776474e-10
96.04081632653062 0.2644378380234146 1.5528129258362235e-10
98.02040816326532 0.29576565725773984 1.5528227782169963e-10
100.0 0.3295683220170037 1.5528326305198805e-10
