x Psi11 Psi22
3.0 0.0014857423226355695 1.750598965880051e-05
4.979591836734694 0.0014808527747094899 1.720419679812449e-05
6.959183673469388 0.0014927248924345854 1.6351670407201873e-05
8.938775510204083 0.0015348546238761556 1.5088127050032035e-05
10.918367346938776 0.0016150435025076538 1.3594497854767461e-05
12.89795918367347 0.001735679633508335 1.204413429878295e-05
14.877551020408164 0.0018954389563982923 1.0570197526956177e-05
16.857142857142858 0.0020905400091701886 9.254804043190218e-06
18.836734693877553 0.0023153683389873264 8.134432570088053e-06
20.816326530612248 0.002562866927299655 7.212700413798719e-06
22.79591836734694 0.0028250348110319457 6.473656274985707e-06
24.775510204081634 0.003093674661094208 5.892226841834259e-06
26.75510204081633 0.0033613503073495125 5.441082401856012e-06
28.73469387755102 0.0036223997013032096 5.094487008494671e-06
30.714285714285715 0.0038738151424637128 4.8300573451382e-06
32.69387755102041 0.004115851925242687 4.629257759475315e-06
34.673469387755105 0.004352334350089343 4.477226051901449e-06
36.6530612244898 0.004590751834606213 4.362304070160733e-06
38.632653061224495 0.004842341367876137 4.275484648285827e-06
40.61224489795919 0.005122428176869345 4.209881664268202e-06
42.59183673469388 0.005451374435628647 4.160268568441859e-06
44.57142857142858 0.005856637000458457 4.122697690900324e-06
46.55102040816327 0.006376792676572784 4.094196597779444e-06
48.53061224489796 0.007069237519511085 4.0725312110361296e-06
50.51020408163266 0.00802531985938324 4.0560237645661e-06
52.48979591836735 0.009401964467186576 4.043414335477089e-06
54.46938775510204 0.011493915523256404 4.033756261298237e-06
56.44897959183673 0.01491935262048247 4.02633752644321e-06
58.42857142857143 0.021174261269005512 4.020621852515326e-06
60.40816326530612 0.03460536594454198 4.016204636155506e-06
62.38775510204081 0.06958870114547734 4.012780022957153e-06
64.36734693877551 0.13367677503348563 4.010116308220569e-06
66.34693877551021 0.11915680978065621 4.0080375523634325e-06
68.32653061224491 0.08311348067351296 4.0064098300937705e-06
70.3061224489796 0.0611099714031115 4.0051309336526155e-06
72.28571428571429 0.04773953343029967 4.004122651453317e-06
74.26530612244899 0.03902365031141655 4.003324968303884e-06
76.24489795918367 0.03299138213128954 4.002691700873413e-06
78.22448979591837 0.028620816173967698 4.002187206568667e-06
80.20408163265307 0.025341120940209443 4.001783896452888e-06
82.18367346938776 0.02281164216725247 4.001460351485675e-06
84.16326530612245 0.020817680714054557 4.001199892332566e-06
86.14285714285715 0.019217722807921948 4.000989490858354e-06
88.12244897959184 0.017914972050971846 4.000818939572415e-06
90.10204081632654 0.016841133280994076 4.000680216251895e-06
92.08163265306123 0.015946737836567342 4.000566996589888e-06
94.06122448979592 0.01519513868235712 4.000474279377472e-06
96.04081632653062 0.014558654284363022 4.000398097449147e-06
98.02040816326532 0.014016018075226332 4.000335294154057e-06
100.0 0.013550647251076313 4.00028335001924e-06
