x Psi11 Psi22
3.0 8.057302625523807e-15 5.928519984516912e-18
4.979591836734694 0.00015563193966873964 5.92852023149843e-18
6.959183673469388 0.00031138925393516984 5.92852047847996e-18
8.938775510204083 0.0004675948406350794 5.9285207254615e-18
10.918367346938776 0.0006247893235676729 5.92852097244305e-18
12.89795918367347 0.0007837368219625515 5.928521219424609e-18
14.877551020408164 0.0009454360013278148 5.92852146640618e-18
16.857142857142858 0.001111138349095732 5.9285217133877615e-18
18.836734693877553 0.0012823758524694048 5.928521960369352e-18
20.816326530612248 0.0014610006266169867 5.928522207350954e-18
22.79591836734694 0.001649239592928717 5.928522454332565e-18
24.775510204081634 0.00184976809605126 5.928522701314188e-18
26.75510204081633 0.002065807450060678 5.92852294829582e-18
28.73469387755102 0.002301252920627352 5.928523195277462e-18
30.714285714285715 0.0025608407221657543 5.928523442259114e-18
32.69387755102041 0.0028503654324855752 5.928523689240777e-18
34.673469387755105 0.0031769630762136535 5.928523936222451e-18
36.6530612244898 0.0035494803873881192 5.928524183204135e-18
38.632653061224495 0.003978957975525934 5.928524430185829e-18
40.61224489795919 0.004479265061480936 5.928524677167533e-18
42.59183673469388 0.005067937223948441 5.9285249241492465e-18
44.57142857142858 0.005767287790480788 5.9285251711309725e-18
46.55102040816327 0.006605890409061107 5.928525418112708e-18
48.53061224489796 0.007620568276341384 5.928525665094452e-18
50.51020408163266 0.008859079344005365 5.928525912076208e-18
52.48979591836735 0.010383763738872516 5.928526159057974e-18
54.46938775510204 0.012276530228199346 5.928526406039751e-18
56.44897959183673 0.014645718669762393 5.928526653021538e-18
58.42857142857143 0.017635608785576313 5.928526900003333e-18
60.40816326530612 0.021439688262351635 5.928527146985141e-18
62.38775510204081 0.02631929993349096 5.928527393966959e-18
64.36734693877551 0.03263004281103679 5.928527640948787e-18
66.34693877551021 0.04085943524665628 5.928527887930624e-18
68.32653061224491 0.05168106359389271 5.9285281349124726e-18
70.3061224489796 0.0660330556546782 5.928528381894332e-18
72.28571428571429 0.08523274086742291 5.9285286288762e-18
74.26530612244899 0.11114559724470413 5.92852887585808e-18
76.24489795918367 0.14643634197298036 5.928529122839969e-18
78.22448979591837 0.1949454180596146 5.928529369821869e-18
80.20408163265307 0.26225864160838314 5.9285296168037784e-18
82.18367346938776 0.35657716300191505 5.928529863785698e-18
84.16326530612245 0.4900587885020053 5.9285301107676294e-18
86.14285714285715 0.6809063558773808 5.92853035774957e-18
88.12244897959184 0.9566519530364385 5.928530604731521e-18
90.10204081632654 1.3593749884497202 5.928530851713483e-18
92.08163265306123 1.9540803863822913 5.928531098695454e-18
94.06122448979592 2.8422962232777746 5.928531345677437e-18
96.04081632653062 4.184386831441141 5.92853159265943e-18
98.02040816326532 6.23658271964352 5.928531839641432e-18
100.0 9.413146986589137 5.928532086623445e-18
