1.000000000000000000e+00 0.000000000000000000e+00
1.081428571428571406e+00 9.585904555544950967e-02
1.162857142857142811e+00 1.737271394243309897e-01
1.244285714285714217e+00 2.391048971578698945e-01
1.325714285714285623e+00 2.955921274321916536e-01
1.407142857142857029e+00 3.456120729037385209e-01
1.488571428571428434e+00 3.908366903678800464e-01
1.570000000000000062e+00 4.324449412286494598e-01
1.651428571428571468e+00 4.712843821833325730e-01
1.732857142857142874e+00 5.079749508770957656e-01
1.814285714285714279e+00 5.429772072668889171e-01
1.895714285714285685e+00 5.766381596501323203e-01
1.977142857142857091e+00 6.092226297938770907e-01
2.058571428571428719e+00 6.409350948885924604e-01
2.140000000000000124e+00 6.719351395841223207e-01
2.221428571428571530e+00 7.023485465592118615e-01
2.302857142857142936e+00 7.322753631135339170e-01
2.384285714285714342e+00 7.617958406380594960e-01
2.465714285714285747e+00 7.909748577495661070e-01
2.547142857142857153e+00 8.198652490592671649e-01
2.628571428571428559e+00 8.485103350019538304e-01
2.709999999999999964e+00 8.769458621319791147e-01
2.791428571428571370e+00 9.052015040422134451e-01
2.872857142857142776e+00 9.333020317448680325e-01
2.954285714285714182e+00 9.612682332060623613e-01
3.035714285714286031e+00 9.891176409392896662e-01
3.117142857142857437e+00 1.016865111585980141e+00
3.198571428571428399e+00 1.044523290516822911e+00
3.280000000000000249e+00 1.072102986492524224e+00
3.361428571428571654e+00 1.099613475509367611e+00
3.442857142857143060e+00 1.127062748564129357e+00
3.524285714285714022e+00 1.154457714932752399e+00
3.605714285714285872e+00 1.181804371736521198e+00
3.687142857142857277e+00 1.209107968340966011e+00
3.768571428571428683e+00 1.236373472326322220e+00
3.849999999999999645e+00 1.263611303000131247e+00
3.931428571428571495e+00 1.290926292035718959e+00
4.012857142857143344e+00 1.319202027366618291e+00
4.094285714285714306e+00 1.350003045959027537e+00
4.175714285714285268e+00 1.382634192141561913e+00
4.257142857142857117e+00 1.416502042726923261e+00
4.338571428571428967e+00 1.451805950062559303e+00
4.420000000000000817e+00 1.488813041286680239e+00
4.501428571428570891e+00 1.527773970756025390e+00
4.582857142857142740e+00 1.568948923663301631e+00
4.664285714285714590e+00 1.612619054885818581e+00
4.745714285714285552e+00 1.659089936486595196e+00
4.827142857142856514e+00 1.708693314295906651e+00
4.908571428571428363e+00 1.761788666373478307e+00
4.990000000000000213e+00 1.818764792311990064e+00
