1.000000000000000000e+00 0.000000000000000000e+00
1.040000000000000036e+00 8.998187438917094882e-02
1.080000000000000071e+00 1.645702665738514314e-01
1.120000000000000107e+00 2.273457041876930096e-01
1.149999999999999911e+00 2.682996923187886407e-01
1.209999999999999964e+00 3.380966763451055401e-01
1.320000000000000062e+00 4.371902241866453820e-01
1.429999999999999938e+00 5.135778490613782665e-01
1.699999999999999956e+00 6.559467372796713436e-01
1.949999999999999956e+00 7.640122190617795184e-01
2.500000000000000000e+00 9.871167262822591049e-01
3.040000000000000036e+00 1.239911479248737125e+00
3.439999999999999947e+00 1.481656350142333878e+00
3.759999999999999787e+00 1.725332877406022147e+00
4.030000000000000249e+00 1.975897720057101958e+00
4.259999999999999787e+00 2.223600635620313071e+00
4.450000000000000178e+00 2.452381341758905986e+00
