1.000000000000000000e+00 0.000000000000000000e+00
1.040000000000000036e+00 7.686779673381330391e-02
1.080000000000000071e+00 1.503077351026749220e-01
1.120000000000000107e+00 2.216089493200151250e-01
1.149999999999999911e+00 2.743084437035459566e-01
1.209999999999999964e+00 3.792371231651866514e-01
1.320000000000000062e+00 5.761295751669023302e-01
1.429999999999999938e+00 7.870012078093767682e-01
1.699999999999999956e+00 1.402806750673918801e+00
1.949999999999999956e+00 2.139548870937957759e+00
2.500000000000000000e+00 4.499006290923116325e+00
3.040000000000000036e+00 8.061246098286675377e+00
3.439999999999999947e+00 1.172312420298886693e+01
3.759999999999999787e+00 1.540211165166769369e+01
4.030000000000000249e+00 1.906851334579149082e+01
4.259999999999999787e+00 2.263510863304606602e+01
4.450000000000000178e+00 2.591598078548011941e+01
