1.000000000000000000e+00 0.000000000000000000e+00
1.050000000000000044e+00 7.376960200688337244e-02
1.129999999999999893e+00 1.731482102914171928e-01
1.199999999999999956e+00 2.461993531857314399e-01
1.330000000000000071e+00 3.586053710272384953e-01
1.449999999999999956e+00 4.446235109539517505e-01
1.860000000000000098e+00 6.756747697363503224e-01
2.399999999999999911e+00 9.236029553009169613e-01
2.990000000000000213e+00 1.174782645454405694e+00
3.500000000000000000e+00 1.389500572244834586e+00
3.979999999999999982e+00 1.594958930483393100e+00
4.389999999999999680e+00 1.775978590237741406e+00
4.719999999999999751e+00 1.927147314876813233e+00
4.990000000000000213e+00 2.055537259628111180e+00
