1.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 9.772343501945366523e-03
1.129999999999999893e+00 1.141070316833500270e-01
1.229999999999999982e+00 1.871890168930609166e-01
1.409999999999999920e+00 2.983663832235907143e-01
1.610000000000000098e+00 4.027073544920254378e-01
1.889999999999999902e+00 5.296503665554519458e-01
2.169999999999999929e+00 6.440796804989687985e-01
2.450000000000000178e+00 7.514641592520807656e-01
3.060000000000000053e+00 9.732210140412353994e-01
3.620000000000000107e+00 1.171457474858810466e+00
4.059999999999999609e+00 1.329705772373443784e+00
4.820000000000000284e+00 1.660479758983044007e+00
5.410000000000000142e+00 2.481361157694404795e+00
5.790000000000000036e+00 6.536391528844186283e+00
6.230000000000000426e+00 8.969677086849269187e+01
6.459999999999999964e+00 1.000000000000000000e+02
6.669999999999999929e+00 1.000000000000000000e+02
6.959999999999999964e+00 1.000000000000000000e+02
7.139999999999999680e+00 1.000000000000000000e+02
7.250000000000000000e+00 1.000000000000000000e+02
7.360000000000000320e+00 1.000000000000000000e+02
7.490000000000000213e+00 1.000000000000000000e+02
7.599999999999999645e+00 1.000000000000000000e+02
7.690000000000000391e+00 1.000000000000000000e+02
