1.000000000000000000e+00 0.000000000000000000e+00
1.050000000000000044e+00 7.629453346370640432e-02
1.129999999999999893e+00 1.791174095173916625e-01
1.199999999999999956e+00 2.547776953487185803e-01
1.330000000000000071e+00 3.714646224685891895e-01
1.449999999999999956e+00 4.611420224280493030e-01
1.860000000000000098e+00 7.055195942745097204e-01
2.399999999999999911e+00 9.799874676015404296e-01
2.990000000000000213e+00 1.285703703141623855e+00
3.500000000000000000e+00 1.587966302151946119e+00
3.979999999999999982e+00 1.935852411193958789e+00
4.389999999999999680e+00 2.313827015866580350e+00
4.719999999999999751e+00 2.701105187891760906e+00
4.990000000000000213e+00 3.097005457591701205e+00
