1.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 9.985980784305551264e-03
1.129999999999999893e+00 1.163550997354995675e-01
1.229999999999999982e+00 1.906038391016415812e-01
1.409999999999999920e+00 3.031937738603074362e-01
1.610000000000000098e+00 4.085401103425300162e-01
1.889999999999999902e+00 5.364271178310600074e-01
2.169999999999999929e+00 6.515608043912959335e-01
2.450000000000000178e+00 7.595470062610085726e-01
3.060000000000000053e+00 9.824652578064801967e-01
3.620000000000000107e+00 1.181499103793015815e+00
4.059999999999999609e+00 1.339110787510319645e+00
4.820000000000000284e+00 1.632715420682519625e+00
5.410000000000000142e+00 1.924928554995766206e+00
5.790000000000000036e+00 2.192344727008466165e+00
6.230000000000000426e+00 2.652039879774550801e+00
6.459999999999999964e+00 2.980868807338507231e+00
6.669999999999999929e+00 3.341606049378198495e+00
6.959999999999999964e+00 3.935471612161641985e+00
7.139999999999999680e+00 4.357612607122848480e+00
7.250000000000000000e+00 4.634705511282686707e+00
7.360000000000000320e+00 4.925743669506492672e+00
7.490000000000000213e+00 5.287123286928903099e+00
7.599999999999999645e+00 5.607258024600475288e+00
7.690000000000000391e+00 5.878769595165191042e+00
